"time" "Srxn1_max" "NRF2_max" "time2" "Srxn1_mean" "NRF2_mean" "time3" "Srxn1_min" "NRF2_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"Conti_1.62_1.6248" 47 9.16097667377992 0.191201618160333 47 7.11808263680863 0.136408952614725 47 5.03252795413519 0.0929327621252551 1.62 1.62 "simulation3" 3.21253610462656 1.6995883072589
"Conti_1.62_1.6249" 48 9.17682074757512 0.206168019894689 48 7.12731146441227 0.126561153800211 48 5.04315879156653 0.0492630355217785 1.62 1.62 "simulation3" 3.00802644781614 1.66709973437981
"Conti_3.5_3.51" 0 0 0 0 0 0 0 0 0 3.5 3.5 "simulation4" 0 0
"Conti_3.5_3.52" 1 0.0689030520638873 0.237990610709792 1 0.0518929296642901 0.122090408954116 1 0.0454110065303989 0 3.5 3.5 "simulation4" 0 0
"Conti_3.5_3.53" 2 0.523853464865251 1.19158550006136 2 0.343428668837441 0.879048109289714 2 0.177315865548882 0.506220914779596 3.5 3.5 "simulation4" 0 0
"Conti_3.5_3.54" 3 1.54591984816413 1.48999872223596 3 1.08475570957373 1.2252824298755 3 0.582730308378728 0.808689598805823 3.5 3.5 "simulation4" 0.0267354897657093 0.0434331367735153
"Conti_3.5_3.55" 4 2.83149292322931 1.75360935898503 4 2.06023111457406 1.41428866799431 4 1.1492111008699 0.93460479580268 3.5 3.5 "simulation4" 0.447237045590144 0.311344079710307
"Conti_3.5_3.56" 5 4.29856656888121 1.84177307796342 5 3.18178606721671 1.52857869493305 5 1.78663400944415 0.994388583675475 3.5 3.5 "simulation4" 1.89640553296878 0.679570452464275
"Conti_3.5_3.57" 6 5.82573724152656 1.89039991868322 6 4.34577901145901 1.53538884309816 6 2.42339674325137 0.9607120581965 3.5 3.5 "simulation4" 3.76161971171517 0.900684137430128
"Conti_3.5_3.58" 7 7.32742723091301 1.82654263428403 7 5.49460510029563 1.51858392650905 7 3.06344093611239 1.01206213873399 3.5 3.5 "simulation4" 5.7315131130131 1.14669052881276
"Conti_3.5_3.59" 8 8.72990119886271 1.74670691883831 8 6.58373882388498 1.44240069423873 8 3.6822917056657 0.919370895802789 3.5 3.5 "simulation4" 7.28812708381336 1.38626182279394
"Conti_3.5_3.510" 9 9.99153197699804 1.59785421823588 9 7.55466872663073 1.31529595850633 9 4.20363058355119 0.814909811502669 3.5 3.5 "simulation4" 8.73369754926184 1.64365446588666
"Conti_3.5_3.511" 10 11.056759155664 1.41699333566961 10 8.38472317084932 1.1858899945058 10 4.65119346581221 0.752899260188039 3.5 3.5 "simulation4" 9.79283927662421 1.77459022486965
"Conti_3.5_3.512" 11 11.9602129682256 1.30881134338324 11 9.0973550448393 1.08926788347956 11 5.04247452941128 0.682024411707369 3.5 3.5 "simulation4" 10.6000132052667 2.03333850810307
"Conti_3.5_3.513" 12 12.7531666219415 1.21157155006154 12 9.72433258974786 1.0148334818236 12 5.38374106426777 0.633409988057583 3.5 3.5 "simulation4" 10.9687823824002 2.00766668155663
"Conti_3.5_3.514" 13 13.4746422060403 1.17223232749141 13 10.2891261957348 0.96184553106747 13 5.68891175602653 0.5929291099742 3.5 3.5 "simulation4" 11.4384168925443 2.34313805351538
"Conti_3.5_3.515" 14 14.1242392363862 1.07246094246681 14 10.7975057703443 0.896878651730253 14 5.9691715575183 0.568555856821214 3.5 3.5 "simulation4" 11.8708853022237 2.21121636173464
"Conti_3.5_3.516" 15 14.6916401314015 1.0116204982597 15 11.2443201525412 0.831147962293534 15 6.2131576584348 0.502260301494343 3.5 3.5 "simulation4" 12.2117434212556 2.07351465171761
"Conti_3.5_3.517" 16 15.1923905083549 0.936539798422012 16 11.6368371447426 0.77856664060959 16 6.4391941144808 0.522032244594892 3.5 3.5 "simulation4" 12.6095110325578 2.23463666761031
"Conti_3.5_3.518" 17 15.6442388060033 0.911423534982035 17 11.9946744238973 0.754106212760093 17 6.65532992932681 0.478638887358357 3.5 3.5 "simulation4" 13.4090099335154 2.80215693521665
"Conti_3.5_3.519" 18 16.0694311370231 0.876491842404898 18 12.333668490148 0.733675268309901 18 6.86658235510234 0.51061225424769 3.5 3.5 "simulation4" 13.8880569486032 2.93261405508208
"Conti_3.5_3.520" 19 16.4384932422322 0.791328961778425 19 12.6335255294696 0.664361777843932 19 7.06294658746599 0.439954742318183 3.5 3.5 "simulation4" 14.4533557954753 3.34972752225678
"Conti_3.5_3.521" 20 16.748417938585 0.743918692858818 20 12.888535958497 0.626135016293079 20 7.23536198920048 0.445731202977926 3.5 3.5 "simulation4" 15.1128442473392 3.81947443645041
"Conti_3.5_3.522" 21 17.0166694815277 0.691410354732917 21 13.1081090690232 0.576179150667087 21 7.38748949387149 0.383271452092671 3.5 3.5 "simulation4" 15.4556601053966 3.72647552180157
"Conti_3.5_3.523" 22 17.2465154536864 0.657498603076003 22 13.3096549941308 0.579005984539802 22 7.5359768184322 0.430782225962972 3.5 3.5 "simulation4" 15.8054740235298 4.22249034695805
"Conti_3.5_3.524" 23 17.481884536466 0.701951719740288 23 13.4960394705203 0.533171648718136 23 7.66341908496525 0.313637251150584 3.5 3.5 "simulation4" 15.7116076311703 3.92516203018443
"Conti_3.5_3.525" 24 17.7095473022753 0.642547390957847 24 13.6379906076462 0.474848514711352 24 7.72833296183719 0.257582158019612 3.5 3.5 "simulation4" 15.6959283605103 4.00852799812961
"Conti_3.5_3.526" 25 17.9127414623013 0.650751851998635 25 13.8102744118042 0.613869275934165 25 7.88630556927933 0.591536721485419 3.5 3.5 "simulation4" 16.8426785439487 2.80008854895596
"Conti_3.5_3.527" 26 18.1182644168574 0.648635302035685 26 14.0330031334796 0.603289786165271 26 8.14488423732808 0.54003647897595 3.5 3.5 "simulation4" 16.3663271262775 2.74540055620004
