"time" "Simulation" "dose1" "dose2" "Nrf2_observed" "Nrf2max_observed" "Nrf2min_observed" "Nrf2_SD" "Srxn1_observed" "Srxn1_SD" "medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Chemical" "Times" "variables"
"Srxn1_2.27" 26 "Simu2" 0.32 0.32 0.139427176243916 0.341830435360856 0.0178042767970574 0.176471917708524 0.731422181368165 0.136556053331912 1.438675 1.37901 1.4978205 3.09948 3.029209 3.16885125 0.856535 0.798118625 0.9157059 "Andr" 26 "Srxn1"
"Srxn1_2.28" 27 "Simu2" 0.32 0.32 0.130825606118067 0.334628251590708 0.0162705282617521 0.176951282122713 0.568623108445606 0.0498755872514303 1.43756 1.37756 1.49747075 3.05986 2.99035975 3.1282905 0.869779 0.809858975 0.93009455 "Andr" 27 "Srxn1"
"Srxn1_2.29" 28 "Simu2" 0.32 0.32 0.126129157244756 0.316667743726597 0.013310489173911 0.165941843007708 0.523032442089172 0.0682140581832576 1.436255 1.37557675 1.49717 3.019545 2.951079 3.0876315 0.882532 0.8213888 0.944681425 "Andr" 28 "Srxn1"
"Srxn1_2.30" 29 "Simu2" 0.32 0.32 0.125734713817677 0.282930634075752 0.0108151993788039 0.140897740637739 0.514954592605337 0.04215187805752 1.43475 1.37315925 1.49664275 2.978955 2.9111285 3.04669025 0.8949945 0.832627 0.95872005 "Andr" 29 "Srxn1"
"Srxn1_2.31" 30 "Simu2" 0.32 0.32 0.116516823464097 0.267615447384845 0.0182524681141882 0.132812156104952 0.462675530111357 0.0553092815404486 1.43314 1.37055925 1.496011 2.93846 2.87115575 3.005245 0.907098 0.843694975 0.97217385 "Andr" 30 "Srxn1"
"Srxn1_2.32" 31 "Simu2" 0.32 0.32 0.122869670344955 0.241646787648494 0.0335592229437069 0.107127597389936 0.390988053564815 0.0954114315485951 1.43152 1.3683775 1.4954205 2.89852 2.831745 2.96553375 0.9189475 0.854311325 0.98550765 "Andr" 31 "Srxn1"
"Srxn1_2.33" 32 "Simu2" 0.32 0.32 0.118322711044187 0.245792995558877 0.0276578859342243 0.113629718358511 0.443351307430087 0.0693656569841261 1.429895 1.3660285 1.4948125 2.859265 2.79281725 2.926022 0.9304485 0.86456345 0.998328025 "Andr" 32 "Srxn1"
"Srxn1_3.1" 0 "Simu3" 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Andr" 0 "Srxn1"
"Srxn1_3.2" 1 "Simu3" 1 1 0.0599352121175789 0.112922389354349 0 0.0567809201748484 0.00449451269690404 0.00778472434630121 0.03540175 0.032048215 0.0388876375 0.03540175 0.032048215 0.0388876375 0.03540175 0.032048215 0.0388876375 "Andr" 1 "Srxn1"
"Srxn1_3.3" 2 "Simu3" 1 1 0.219552298622846 0.263649888855049 0.188708358713786 0.0391893183169162 0.00683569974006062 0.0118397792550704 0.0709128 0.0643117525 0.07774001 0.07352005 0.0669440525 0.080299235 0.069883 0.0632667025 0.0767427925 "Andr" 2 "Srxn1"
"Srxn1_3.4" 3 "Simu3" 1 1 0.462569819640675 0.549437446861098 0.369752249508426 0.0899902433734214 0.0125093483680936 0.0161300260227306 0.126441 0.1169896 0.136044225 0.138285 0.1288932 0.14775425 0.119819 0.110285 0.129522475 "Andr" 3 "Srxn1"
"Srxn1_3.5" 4 "Simu3" 1 1 0.532129377731628 0.625033575858014 0.443622992980154 0.0907852161251028 0.0691224366951116 0.0467009123539102 0.2958805 0.28224495 0.309528525 0.356046 0.340896925 0.371558225 0.243585 0.2311439 0.256401025 "Andr" 4 "Srxn1"
"Srxn1_3.6" 5 "Simu3" 1 1 0.485685009311983 0.578769271097823 0.373440686003902 0.103996576541346 0.379343101292495 0.16947659478875 0.572889 0.5487869 0.599189375 0.7073085 0.6778298 0.73918735 0.456347 0.43633555 0.4775531 "Andr" 5 "Srxn1"
"Srxn1_3.7" 6 "Simu3" 1 1 0.447486668547336 0.532124793325417 0.369413091530006 0.0815542423223163 0.973965564389581 0.380196166346788 0.8791585 0.8400043 0.921194475 1.099725 1.05150925 1.15151 0.666329 0.636659025 0.699156875 "Andr" 6 "Srxn1"
"Srxn1_3.8" 7 "Simu3" 1 1 0.406444271602731 0.495831523983405 0.310096351189071 0.0930630258364424 1.79250744595268 0.39358780072176 1.203125 1.14945975 1.260681 1.50906 1.44375775 1.5786915 0.9171985 0.87557465 0.962063875 "Andr" 7 "Srxn1"
"Srxn1_3.9" 8 "Simu3" 1 1 0.392232709270834 0.466661017013947 0.285245280959972 0.0949894182059789 2.24890409298316 0.417090848624139 1.51896 1.4541585 1.58776025 1.91916 1.84032725 2.00135125 1.138165 1.08740975 1.19194075 "Andr" 8 "Srxn1"
"Srxn1_3.10" 9 "Simu3" 1 1 0.39511194433363 0.404223337620798 0.382814043913847 0.0110546295748562 3.00359107841086 0.701560734195982 1.833775 1.7613065 1.90921125 2.310845 2.22387525 2.40068 1.34532 1.288898 1.4045635 "Andr" 9 "Srxn1"
"Srxn1_3.11" 10 "Simu3" 1 1 0.362875383620836 0.388180937645175 0.321677036941844 0.0359878847108646 3.13926172197856 0.674814776402803 2.147295 2.07130675 2.22543425 2.622185 2.53219875 2.714731 1.65766 1.5976895 1.72021 "Andr" 10 "Srxn1"
"Srxn1_3.12" 11 "Simu3" 1 1 0.362938522920855 0.397506141817347 0.323710965296163 0.0371176277685026 3.23337608545256 0.683243677839051 2.40406 2.3288795 2.48102325 2.8944 2.80533975 2.98533175 1.882485 1.8221075 1.9458025 "Andr" 11 "Srxn1"
"Srxn1_3.13" 12 "Simu3" 1 1 0.347562268529555 0.389655774555362 0.321852695296654 0.0367510452853044 3.30478246361783 0.610929777423527 2.63057 2.5582295 2.70604375 3.14582 3.059869 3.23380075 2.082845 2.023989 2.14527175 "Andr" 12 "Srxn1"
"Srxn1_3.14" 13 "Simu3" 1 1 0.316220885246508 0.354559081915879 0.289539710329305 0.0340410676606379 3.38466540845384 0.574680558971849 2.80708 2.7372695 2.88032025 3.34926 3.2680065 3.43345525 2.24943 2.1917195 2.309941 "Andr" 13 "Srxn1"
"Srxn1_3.15" 14 "Simu3" 1 1 0.283459538933447 0.340416333460962 0.234594092332751 0.0533731122645473 3.44859974581759 0.62969999038401 2.92164 2.85423925 2.992621 3.481455 3.40397 3.56309275 2.35804 2.30035 2.41846025 "Andr" 14 "Srxn1"
"Srxn1_3.16" 15 "Simu3" 1 1 0.269983912214995 0.362299874676541 0.194298602027879 0.0852264093412206 3.52767227270752 0.562581891155245 2.98447 2.91789775 3.05393125 3.568375 3.4929995 3.64738225 2.406495 2.34958825 2.4658005 "Andr" 15 "Srxn1"
"Srxn1_3.17" 16 "Simu3" 1 1 0.253506096357375 0.312711601292728 0.220086747621278 0.0514153213358012 3.54444747183315 0.652130697715131 3.01778 2.9521595 3.0862215 3.638705 3.56509775 3.71540275 2.420845 2.3636085 2.47998025 "Andr" 16 "Srxn1"
"Srxn1_3.18" 17 "Simu3" 1 1 0.24253264260491 0.306858151123589 0.200036432791607 0.0566578201868522 3.50612338013116 0.62995207120852 3.02784 2.9631085 3.0945505 3.657175 3.5849865 3.73206325 2.43373 2.37633825 2.49319 "Andr" 17 "Srxn1"
"Srxn1_3.19" 18 "Simu3" 1 1 0.239994559050191 0.302955685091715 0.191683875670842 0.0570642663634346 3.59990949272407 0.748268527190212 3.021625 2.9577375 3.08797275 3.65573 3.5851275 3.7295035 2.431795 2.3739395 2.491461 "Andr" 18 "Srxn1"
"Srxn1_3.20" 19 "Simu3" 1 1 0.217808181649119 0.276406355296407 0.17449619443386 0.0526466603260226 3.5538657220195 0.630492034290642 3.00653 2.94283 3.07215575 3.63977 3.570359 3.71190225 2.42196 2.3643895 2.48145025 "Andr" 19 "Srxn1"
"Srxn1_3.21" 20 "Simu3" 1 1 0.238252214368055 0.292267129784494 0.209424944439102 0.0468136735591485 3.4986876579461 0.569244053478737 2.98131 2.9181095 3.04634075 3.608285 3.5392095 3.67903 2.40564 2.34834 2.4648905 "Andr" 20 "Srxn1"
"Srxn1_3.22" 21 "Simu3" 1 1 0.211216422637058 0.269989347377616 0.159214463391318 0.0556969766759691 3.38377569502413 0.611163059657323 2.95489 2.89244975 3.0193405 3.57304 3.504968 3.6430075 2.3907 2.33341675 2.44945025 "Andr" 21 "Srxn1"
"Srxn1_3.23" 22 "Simu3" 1 1 0.204018451087178 0.290926763160047 0.154888503153157 0.0754785111417882 3.31085984865087 0.556882103324053 2.92277 2.86080875 2.98659025 3.53053 3.46314875 3.60002225 2.369185 2.3119285 2.4280305 "Andr" 22 "Srxn1"
"Srxn1_3.24" 23 "Simu3" 1 1 0.203476330916609 0.271796011559898 0.159403021957426 0.059991340482008 3.22849401217637 0.558206675959932 2.888615 2.826949 2.9517715 3.4872 3.42084875 3.55570025 2.34667 2.2889095 2.4055515 "Andr" 23 "Srxn1"
"Srxn1_3.25" 24 "Simu3" 1 1 0.186715357195701 0.264075012799523 0.130908312523702 0.0691500455102634 3.12870970210586 0.61522915424309 2.85346 2.792039 2.9165005 3.440255 3.37461975 3.50793375 2.323845 2.2659985 2.38290075 "Andr" 24 "Srxn1"
"Srxn1_3.26" 25 "Simu3" 1 1 0.192288193727196 0.260981818974435 0.151207043811315 0.0598703759047161 2.94381135565633 0.59512589378822 2.817665 2.75632975 2.88014575 3.392155 3.32711875 3.459101 2.300255 2.24221975 2.359353 "Andr" 25 "Srxn1"
