"iter"	"r.1.1."	"decay.1.1."	"buildSrxn1Base.1."	"degradSrxn1.1."	"Km_NRF2_ACETYLATED_SRXN1.1."	"hill_Srxn1.1."	"Vmax_buildSrxn1.1."	"Km_Srxn1.1."	"hill_acetylated_SRXN1.1."	"LnPrior"	"LnData"	"LnPosterior"
4995996	9.34222	0.150661	0.0223473	0.0157931	0.0133951	1.004	130538	107155	9.97016	-19.41284	-12887.61	-12907.02
4997569	7.91105	0.147926	0.0238008	0.0162451	0.014006	1.00353	130579	107058	9.9148	-13.16158	-12888.53	-12901.69
4999141	9.22797	0.150326	0.0216228	0.0159907	0.0132273	1.00363	130332	107211	9.81246	-16.89227	-12889.07	-12905.96
4998294	8.17432	0.150685	0.0223801	0.0162682	0.0131099	1.00372	130700	107175	9.98983	-15.8707	-12892.07	-12907.94
4995631	9.60868	0.147788	0.0235462	0.0159065	0.0143914	1.00302	130482	107368	9.88545	-18.567	-12893.35	-12911.92
4999767	10.0688	0.148601	0.0252527	0.0164302	0.0137576	1.00345	130431	107128	9.99208	-17.16201	-12891.48	-12908.64
4998804	8.2904	0.148742	0.0229887	0.0160444	0.0139291	1.00374	130436	106985	9.99535	-13.56778	-12887.74	-12901.31
4997398	9.01518	0.147958	0.0246368	0.0161238	0.0144082	1.00326	130447	106880	9.97978	-13.93019	-12895.16	-12909.09
4998306	9.95299	0.151121	0.0211599	0.0158735	0.0131255	1.00384	130425	107021	9.92337	-15.46329	-12892.36	-12907.83
4997914	10.455	0.149455	0.02223	0.0158892	0.0137496	1.00378	130313	106999	9.86718	-19.93963	-12890.8	-12910.74
4998179	8.26339	0.148246	0.0233498	0.0156411	0.0147141	1.00366	130470	107114	9.95267	-14.79602	-12889.65	-12904.45
4997860	11.2286	0.14998	0.0218251	0.0159422	0.0140364	1.00306	130303	107337	9.96445	-20.53466	-12892.29	-12912.83
4995742	8.49372	0.150073	0.0222235	0.0162169	0.0131373	1.00383	130596	107144	9.96182	-14.46636	-12888.41	-12902.88
4998871	9.49951	0.149217	0.0229656	0.0155621	0.0139954	1.00413	130399	106961	9.9515	-16.60102	-12888.31	-12904.91
4995451	8.67204	0.148263	0.0222213	0.0154429	0.0146032	1.00401	130498	107043	9.95216	-15.34339	-12891.22	-12906.57
4996333	6.62786	0.148618	0.0242194	0.0160486	0.0141873	1.00351	130398	107123	9.95839	-14.14745	-12891.97	-12906.12
4998549	14.6026	0.147003	0.023857	0.0159228	0.014877	1.00319	130371	107291	9.79154	-25.00241	-12889.98	-12914.99
4995520	8.27744	0.149881	0.0238093	0.0160757	0.013584	1.00372	130425	106986	9.72829	-14.08706	-12892.48	-12906.57
4995765	8.56427	0.146516	0.0251966	0.015987	0.0150928	1.0032	130305	107068	9.97507	-15.4886	-12888.92	-12904.41
4996473	6.74727	0.149909	0.022351	0.0158687	0.0136791	1.0039	130475	107180	9.93857	-15.66542	-12890.87	-12906.53
4997278	9.18301	0.147999	0.0230385	0.0161471	0.0142466	1.00329	130465	107164	9.93995	-13.48834	-12890.04	-12903.53
4995082	6.99381	0.148111	0.0244472	0.0160758	0.0138727	1.00372	130394	107043	9.97036	-12.8652	-12894.48	-12907.35
4996224	10.398	0.14791	0.02339	0.0161104	0.0143682	1.00329	130536	107060	9.88619	-13.72231	-12889.23	-12902.95
4998868	8.67874	0.148283	0.023775	0.0161066	0.0143027	1.00336	130343	106884	9.8545	-17.89119	-12892.2	-12910.09
4997963	7.58228	0.147611	0.0232506	0.0163604	0.0141143	1.0031	130405	107088	9.80475	-11.54965	-12898.13	-12909.68
4999671	9.83481	0.14982	0.0238756	0.0164178	0.0130055	1.00369	130549	107174	9.96487	-15.64876	-12891.11	-12906.76
4997752	8.64563	0.148024	0.0236587	0.0161645	0.0144057	1.00324	130508	107160	9.98702	-14.70728	-12887.89	-12902.6
