"medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Simulation" "Chemical" "Times" "variables"
"Srxn1_4.15" 9.20674 9.1342985 9.2831115 11.8943 11.7915975 12.0001025 5.590155 5.53292875 5.648121 "Sim4" "Cddo" 14 "Srxn1"
"Srxn1_4.16" 9.955415 9.88318775 10.0312 12.7497 12.6481975 12.8541 6.117455 6.06078925 6.1751515 "Sim4" "Cddo" 15 "Srxn1"
"Srxn1_4.17" 10.6792 10.6077 10.7546025 13.56125 13.4611 13.664005 6.6516 6.59510675 6.708744 "Sim4" "Cddo" 16 "Srxn1"
"Srxn1_4.18" 11.3997 11.3288 11.474605 14.39235 14.2941975 14.49291 7.153495 7.0975675 7.2101005 "Sim4" "Cddo" 17 "Srxn1"
"Srxn1_4.19" 12.1208 12.051795 12.1947025 15.254 15.157895 15.3532025 7.65544 7.60026875 7.7111215 "Sim4" "Cddo" 18 "Srxn1"
"Srxn1_4.20" 12.8308 12.7628975 12.9036025 16.087 15.9933 16.1845025 8.182735 8.12794925 8.23806075 "Sim4" "Cddo" 19 "Srxn1"
"Srxn1_4.21" 13.571 13.5044 13.6419 16.9181 16.8267975 17.0132025 8.750695 8.69643 8.80540125 "Sim4" "Cddo" 20 "Srxn1"
"Srxn1_4.22" 14.3003 14.2347975 14.3692025 17.7461 17.6570975 17.839 9.267845 9.21417 9.3217805 "Sim4" "Cddo" 21 "Srxn1"
"Srxn1_4.23" 15.0336 14.9695975 15.1011 18.6182 18.5312 18.7086 9.813215 9.76004 9.86634025 "Sim4" "Cddo" 22 "Srxn1"
"Srxn1_4.24" 15.7695 15.706895 15.835 19.44925 19.3649 19.5363 10.421 10.3678 10.4733 "Sim4" "Cddo" 23 "Srxn1"
"Srxn1_4.25" 16.4787 16.4173 16.5424 20.2537 20.1712 20.338105 10.9749 10.9221 11.0273025 "Sim4" "Cddo" 24 "Srxn1"
"Srxn1_4.26" 17.1618 17.1021 17.2242 21.0158 20.9354975 21.099 11.5428 11.4911975 11.5944 "Sim4" "Cddo" 25 "Srxn1"
"Srxn1_4.27" 18.0633 18.0037 18.1242 21.90335 21.8247 21.9843025 12.4792 12.4269 12.5315 "Sim4" "Cddo" 26 "Srxn1"
"Srxn1_4.28" 18.9162 18.8576 18.9762 22.7905 22.713 22.8697025 13.2859 13.2336 13.3392025 "Sim4" "Cddo" 27 "Srxn1"
"Srxn1_4.29" 19.78285 19.7246 19.8417 23.6719 23.5948 23.7492025 14.102 14.0493 14.1565 "Sim4" "Cddo" 28 "Srxn1"
"Srxn1_4.30" 20.6933 20.6347975 20.7523025 24.6501 24.5737925 24.7274025 14.85845 14.8050975 14.9139 "Sim4" "Cddo" 29 "Srxn1"
"Srxn1_4.31" 21.6002 21.540795 21.6598 25.6293 25.5532 25.7064075 15.6393 15.585 15.6955 "Sim4" "Cddo" 30 "Srxn1"
"Srxn1_4.32" 22.47205 22.411795 22.5325025 26.5784 26.5007975 26.6561025 16.35455 16.2994 16.411905 "Sim4" "Cddo" 31 "Srxn1"
"Srxn1_4.33" 23.3323 23.2693 23.3939 27.4906 27.411095 27.5698025 17.1375 17.0805975 17.196 "Sim4" "Cddo" 32 "Srxn1"
"Srxn1_4.34" 24.1867 24.121095 24.2505025 28.3943 28.311595 28.4758 17.9253 17.8669 17.9857025 "Sim4" "Cddo" 33 "Srxn1"
"Srxn1_4.35" 25.026 24.9568 25.0932 29.2928 29.2070975 29.3768075 18.6787 18.6184 18.741505 "Sim4" "Cddo" 34 "Srxn1"
"Srxn1_4.36" 25.8234 25.7512975 25.8937075 30.1302 30.040695 30.2181 19.4014 19.3398 19.4668025 "Sim4" "Cddo" 35 "Srxn1"
"Srxn1_4.37" 26.6245 26.5484975 26.6995025 31.0257 30.9320975 31.1181025 20.0328 19.9707 20.0992025 "Sim4" "Cddo" 36 "Srxn1"
"Srxn1_4.38" 27.40505 27.3239975 27.4838 31.8614 31.7627 31.9596 20.6492 20.5879 20.7137025 "Sim4" "Cddo" 37 "Srxn1"
"Srxn1_4.39" 28.174 28.0879 28.256705 32.70095 32.5963975 32.8049075 21.2525 21.1924 21.3125 "Sim4" "Cddo" 38 "Srxn1"
"Srxn1_4.40" 28.8481 28.7620975 28.9302 33.4217 33.3137 33.5294025 21.7334 21.6748975 21.7917025 "Sim4" "Cddo" 39 "Srxn1"
"Srxn1_4.41" 29.4367 29.3541 29.5151 34.1104 34.0006 34.220205 22.0346 21.9553 22.1091025 "Sim4" "Cddo" 40 "Srxn1"
"Srxn1_4.42" 29.882 29.8009975 29.9622 34.7331 34.6251975 34.8419025 21.98945 21.8851 22.0916 "Sim4" "Cddo" 41 "Srxn1"
"Srxn1_4.43" 30.03035 29.9235 30.1341025 35.2 35.0898975 35.310005 21.7963 21.678895 21.9171025 "Sim4" "Cddo" 42 "Srxn1"
"Srxn1_4.44" 29.9459 29.8063825 30.0849 35.3694 35.2376 35.4999 21.5287 21.4056975 21.6556025 "Sim4" "Cddo" 43 "Srxn1"
"Srxn1_4.45" 29.6198 29.4659975 29.775205 35.1368 34.978 35.2958025 21.2226 21.098495 21.3487025 "Sim4" "Cddo" 44 "Srxn1"
"Srxn1_4.46" 29.205 29.0466875 29.3648025 34.709 34.5352975 34.8837075 20.91055 20.7864975 21.0346 "Sim4" "Cddo" 45 "Srxn1"
"Srxn1_4.47" 28.7735 28.6135975 28.9362025 34.223 34.0413 34.406805 20.6009 20.4785 20.7242 "Sim4" "Cddo" 46 "Srxn1"
"Srxn1_4.48" 28.34165 28.1797975 28.507805 33.7191 33.5319 33.9090075 20.2957 20.1733975 20.418915 "Sim4" "Cddo" 47 "Srxn1"
"Srxn1_4.49" 27.91395 27.749485 28.08231 33.21 33.0182825 33.407305 19.9948 19.8712975 20.1201 "Sim4" "Cddo" 48 "Srxn1"
"Srxn1_5.1" 0 0 0 0 0 0 0 0 0 "Sim5" "Cddo" 0 "Srxn1"
"Srxn1_5.2" 0.0231916 0.0211461 0.0254448 0.0231916 0.0211461 0.0254448 0.0231916 0.0211461 0.0254448 "Sim5" "Cddo" 1 "Srxn1"
"Srxn1_5.3" 0.0460154 0.04195778 0.050478405 0.0460154 0.04195778 0.050478505 0.0460154 0.04195778 0.050478405 "Sim5" "Cddo" 2 "Srxn1"
"Srxn1_5.4" 0.844929 0.7602584 0.9254769 1.30802 1.226919 1.3732405 0.184612 0.138802075 0.2370596 "Sim5" "Cddo" 3 "Srxn1"
"Srxn1_5.5" 2.111835 2.03648675 2.1845505 2.888725 2.81740925 2.94590125 0.9445145 0.9016287 0.99212675 "Sim5" "Cddo" 4 "Srxn1"
"Srxn1_5.6" 3.311475 3.25659775 3.3618315 4.28374 4.2343175 4.32583025 1.77499 1.7454285 1.80636075 "Sim5" "Cddo" 5 "Srxn1"
"Srxn1_5.7" 4.317045 4.26969 4.36739125 5.499775 5.4369495 5.56100025 2.423545 2.39683 2.45078025 "Sim5" "Cddo" 6 "Srxn1"
"Srxn1_5.8" 5.18411 5.1154575 5.25324125 6.528845 6.43115 6.62122125 2.984005 2.943829 3.02516025 "Sim5" "Cddo" 7 "Srxn1"
"Srxn1_5.9" 6.03929 5.9594695 6.121672 7.55131 7.43909875 7.66117175 3.5133 3.46611775 3.56319025 "Sim5" "Cddo" 8 "Srxn1"
"Srxn1_5.10" 6.90788 6.82344675 6.99593225 8.59784 8.48052575 8.71434225 4.04349 3.99366925 4.0965315 "Sim5" "Cddo" 9 "Srxn1"
"Srxn1_5.11" 7.78323 7.69679925 7.87340125 9.6499 9.53048775 9.76800125 4.587355 4.53633775 4.641831 "Sim5" "Cddo" 10 "Srxn1"
"Srxn1_5.12" 8.65053 8.56339925 8.74161075 10.7114 10.5924975 10.8309 5.108815 5.0574675 5.16390125 "Sim5" "Cddo" 11 "Srxn1"
"Srxn1_5.13" 9.536875 9.44975925 9.62862175 11.7763 11.6573 11.8961025 5.677045 5.62514875 5.73265 "Sim5" "Cddo" 12 "Srxn1"
"Srxn1_5.14" 10.4315 10.3442 10.5235025 12.84355 12.7261 12.9636 6.26246 6.210358 6.318331 "Sim5" "Cddo" 13 "Srxn1"
"Srxn1_5.15" 11.3252 11.2376975 11.4170025 13.9325 13.8158975 14.0522 6.823935 6.77180925 6.879802 "Sim5" "Cddo" 14 "Srxn1"
"Srxn1_5.16" 12.2238 12.1366975 12.3154 14.9925 14.877095 15.1112 7.39288 7.34071775 7.44864175 "Sim5" "Cddo" 15 "Srxn1"
"Srxn1_5.17" 13.1019 13.0161 13.1931 16.06875 15.9544 16.1861025 7.99373 7.94111 8.048961 "Sim5" "Cddo" 16 "Srxn1"
"Srxn1_5.18" 13.9727 13.887795 14.0627025 17.119 17.0064975 17.2348025 8.60319 8.55088775 8.658034 "Sim5" "Cddo" 17 "Srxn1"
"Srxn1_5.19" 14.8705 14.7867 14.9588025 18.1615 18.0502 18.2755 9.23437 9.18214725 9.28918075 "Sim5" "Cddo" 18 "Srxn1"
"Srxn1_5.20" 15.7732 15.6913975 15.8605 19.23455 19.125795 19.346005 9.88283 9.83070875 9.93707075 "Sim5" "Cddo" 19 "Srxn1"
"Srxn1_5.21" 16.6776 16.5973975 16.7633 20.2691 20.1630975 20.3786 10.5282 10.4763975 10.5818 "Sim5" "Cddo" 20 "Srxn1"
"Srxn1_5.22" 17.5874 17.5084975 17.6712025 21.3309 21.227195 21.4384075 11.1732 11.1215975 11.226 "Sim5" "Cddo" 21 "Srxn1"
"Srxn1_5.23" 18.4597 18.3828 18.5417025 22.3584 22.2576975 22.463005 11.8071 11.7561975 11.8591025 "Sim5" "Cddo" 22 "Srxn1"
"Srxn1_5.24" 19.34765 19.2722 19.4277 23.36895 23.2699975 23.4702 12.4772 12.4267 12.5284 "Sim5" "Cddo" 23 "Srxn1"
"Srxn1_5.25" 20.2391 20.1653 20.3168 24.4169 24.3205 24.5161025 13.1298 13.0799975 13.1802 "Sim5" "Cddo" 24 "Srxn1"
"Srxn1_5.26" 21.12785 21.055795 21.2032 25.4617 25.3672975 25.5593 13.7756 13.7265 13.8257 "Sim5" "Cddo" 25 "Srxn1"
"Srxn1_5.27" 22.1541 22.0831975 22.2276025 26.5073 26.4139 26.6017075 14.8298 14.7794 14.8803 "Sim5" "Cddo" 26 "Srxn1"
"Srxn1_5.28" 23.1884 23.1184975 23.2613 27.6496 27.5573975 27.7431 15.8503 15.7988975 15.9017025 "Sim5" "Cddo" 27 "Srxn1"
"Srxn1_5.29" 24.2225 24.1519975 24.2942 28.8567 28.7649975 28.9492075 16.8491 16.7959 16.902 "Sim5" "Cddo" 28 "Srxn1"
"Srxn1_5.30" 25.3048 25.2337 25.3762 30.1308 30.0389975 30.2227025 17.8702 17.8157 17.9244025 "Sim5" "Cddo" 29 "Srxn1"
"Srxn1_5.31" 26.4044 26.3318975 26.4757 31.39325 31.3007975 31.4852025 18.9464 18.8901 19.0030025 "Sim5" "Cddo" 30 "Srxn1"
"Srxn1_5.32" 27.5038 27.4298975 27.5765 32.6519 32.5572925 32.7452 20.0242 19.9660975 20.0834025 "Sim5" "Cddo" 31 "Srxn1"
"Srxn1_5.33" 28.62945 28.5528975 28.7042025 33.9394 33.841595 34.0348025 21.1435 21.0827 21.2057 "Sim5" "Cddo" 32 "Srxn1"
"Srxn1_5.34" 29.6938 29.6141975 29.7708025 35.1293 35.0281 35.2284025 22.1711 22.1072975 22.2361025 "Sim5" "Cddo" 33 "Srxn1"
"Srxn1_5.35" 30.7386 30.655695 30.8197 36.3187 36.2142925 36.422 23.2174 23.1499 23.2858 "Sim5" "Cddo" 34 "Srxn1"
"Srxn1_5.36" 31.7555 31.6675 31.841305 37.4449 37.3349975 37.553805 24.248 24.1777 24.3202 "Sim5" "Cddo" 35 "Srxn1"
"Srxn1_5.37" 32.7242 32.629995 32.8159025 38.5161 38.400395 38.6317 25.22815 25.1543975 25.3041025 "Sim5" "Cddo" 36 "Srxn1"
"Srxn1_5.38" 33.682 33.5814975 33.7789 39.59455 39.4718975 39.717005 26.1669 26.088795 26.2465025 "Sim5" "Cddo" 37 "Srxn1"
"Srxn1_5.39" 34.6695 34.5616975 34.7724075 40.7385 40.6066975 40.8693025 27.1068 27.0240975 27.1902025 "Sim5" "Cddo" 38 "Srxn1"
"Srxn1_5.40" 35.6139 35.4996925 35.7245025 41.84165 41.7020975 41.9815 28.0405 27.9536 28.1275 "Sim5" "Cddo" 39 "Srxn1"
"Srxn1_5.41" 36.5058 36.3870975 36.6229025 42.91465 42.7650925 43.0628 28.8893 28.8011 28.976 "Sim5" "Cddo" 40 "Srxn1"
"Srxn1_5.42" 37.3255 37.2036 37.4453025 43.9431 43.784695 44.1012025 29.6178 29.5342 29.6995 "Sim5" "Cddo" 41 "Srxn1"
"Srxn1_5.43" 38.0733 37.9523 38.192205 44.9835 44.8185 45.1510025 30.102 30.0189975 30.1837025 "Sim5" "Cddo" 42 "Srxn1"
"Srxn1_5.44" 38.6063 38.4876 38.7224 45.9543 45.784495 46.12511 30.3258 30.210995 30.43541 "Sim5" "Cddo" 43 "Srxn1"
"Srxn1_5.45" 38.8285 38.6894975 38.9662125 46.7718 46.6043975 46.9399025 30.1712 30.0274975 30.3137025 "Sim5" "Cddo" 44 "Srxn1"
"Srxn1_5.46" 38.71355 38.5368 38.889905 47.29845 47.127895 47.4686025 29.8648 29.703895 30.0286025 "Sim5" "Cddo" 45 "Srxn1"
"Srxn1_5.47" 38.3374 38.1354975 38.53891 47.4617 47.2623925 47.66041 29.45685 29.291395 29.6252025 "Sim5" "Cddo" 46 "Srxn1"
"Srxn1_5.48" 37.83585 37.6218975 38.0521 47.226 46.9831975 47.468405 29.0201 28.8553975 29.187505 "Sim5" "Cddo" 47 "Srxn1"
"Srxn1_5.49" 37.2842 37.0662975 37.50781 46.6951 46.4278 46.9647025 28.5834 28.4166975 28.7502 "Sim5" "Cddo" 48 "Srxn1"
"Srxn1_6.1" 0 0 0 0 0 0 0 0 0 "Sim6" "Cddo" 0 "Srxn1"
"Srxn1_6.2" 0.0231916 0.0211461 0.0254448 0.0231916 0.0211461 0.0254448 0.0231916 0.0211461 0.0254448 "Sim6" "Cddo" 1 "Srxn1"
"Srxn1_6.3" 0.04601565 0.04195808 0.050479 0.0460163 0.04195878 0.0504802025 0.0460155 0.04195788 0.050478605 "Sim6" "Cddo" 2 "Srxn1"
"Srxn1_6.4" 1.08823 1.001427 1.16639075 1.417835 1.343776 1.47319025 0.730338 0.6489025 0.809005775 "Sim6" "Cddo" 3 "Srxn1"
"Srxn1_6.5" 2.4324 2.354577 2.50243225 3.04506 2.98028 3.09307125 1.774305 1.7007875 1.84650375 "Sim6" "Cddo" 4 "Srxn1"
"Srxn1_6.6" 3.779095 3.7239195 3.82746125 4.551855 4.5079995 4.5907005 2.9282 2.87471625 2.97812175 "Sim6" "Cddo" 5 "Srxn1"
"Srxn1_6.7" 4.917985 4.86335975 4.974422 5.80475 5.733289 5.86996 3.887995 3.84417 3.93478075 "Sim6" "Cddo" 6 "Srxn1"
"Srxn1_6.8" 5.899635 5.817379 5.98221125 6.907325 6.79645975 7.009864 4.695745 4.6334385 4.75886125 "Sim6" "Cddo" 7 "Srxn1"
"Srxn1_6.9" 6.841235 6.7449895 6.93907225 7.962305 7.835699 8.082682 5.468995 5.396409 5.54336075 "Sim6" "Cddo" 8 "Srxn1"
"Srxn1_6.10" 7.775295 7.674629 7.87856025 9.027655 8.8964475 9.15459025 6.2314 6.15508875 6.31041175 "Sim6" "Cddo" 9 "Srxn1"
"Srxn1_6.11" 8.73689 8.63448975 8.84293 10.1622 10.0298975 10.291805 7.002525 6.9246 7.083951 "Sim6" "Cddo" 10 "Srxn1"
"Srxn1_6.12" 9.72647 9.6233595 9.8336715 11.3143 11.1817975 11.444705 7.77857 7.70023 7.8609905 "Sim6" "Cddo" 11 "Srxn1"
"Srxn1_6.13" 10.7319 10.6281975 10.8391025 12.4633 12.3313 12.5935 8.59832 8.51957675 8.68148375 "Sim6" "Cddo" 12 "Srxn1"
"Srxn1_6.14" 11.747 11.6436 11.8543 13.5826 13.451695 13.71321 9.408875 9.33008875 9.49202025 "Sim6" "Cddo" 13 "Srxn1"
"Srxn1_6.15" 12.7573 12.654 12.8639025 14.6825 14.5534 14.8125 10.2488 10.1700975 10.3324 "Sim6" "Cddo" 14 "Srxn1"
"Srxn1_6.16" 13.79645 13.6939 13.9030025 15.798 15.6699975 15.9261075 11.1391 11.0605 11.2232075 "Sim6" "Cddo" 15 "Srxn1"
"Srxn1_6.17" 14.8462 14.7447 14.9521 16.914 16.7885975 17.0411 12.0784 11.9999 12.1617075 "Sim6" "Cddo" 16 "Srxn1"
"Srxn1_6.18" 15.8382 15.738395 15.9428025 18.0661 17.9427 18.1912 12.8337 12.7561975 12.9164025 "Sim6" "Cddo" 17 "Srxn1"
"Srxn1_6.19" 16.8023 16.7038 16.905005 19.1594 19.0379975 19.2823075 13.533 13.4568 13.6141 "Sim6" "Cddo" 18 "Srxn1"
"Srxn1_6.20" 17.778 17.6818 17.8792025 20.267 20.1478 20.3874025 14.2887 14.2142975 14.3682025 "Sim6" "Cddo" 19 "Srxn1"
"Srxn1_6.21" 18.7664 18.6725 18.866005 21.36185 21.2445 21.4807 15.0619 14.9894 15.1395025 "Sim6" "Cddo" 20 "Srxn1"
"Srxn1_6.22" 19.7645 19.6723 19.8613 22.4648 22.35 22.5810025 15.8767 15.805495 15.9529025 "Sim6" "Cddo" 21 "Srxn1"
"Srxn1_6.23" 20.75345 20.6639 20.8472 23.5694 23.4575925 23.6829025 16.6262 16.5567 16.7003 "Sim6" "Cddo" 22 "Srxn1"
"Srxn1_6.24" 21.7696 21.6821975 21.8612 24.6704 24.5612925 24.7810025 17.4613 17.3938 17.534005 "Sim6" "Cddo" 23 "Srxn1"
"Srxn1_6.25" 22.7879 22.7018 22.8778 25.79335 25.686 25.9017 18.26985 18.2029 18.3402 "Sim6" "Cddo" 24 "Srxn1"
"Srxn1_6.26" 23.8285 23.7443 23.9169 26.9264 26.8213 27.0318025 19.1502 19.0851 19.2185 "Sim6" "Cddo" 25 "Srxn1"
"Srxn1_6.27" 24.9543 24.8711925 25.041005 28.0848 27.981495 28.188 20.2338 20.1691975 20.301 "Sim6" "Cddo" 26 "Srxn1"
"Srxn1_6.28" 26.1226 26.0399 26.2073025 29.3337 29.231295 29.4356 21.2727 21.2090975 21.3389 "Sim6" "Cddo" 27 "Srxn1"
"Srxn1_6.29" 27.2817 27.2 27.3655 30.6322 30.5303 30.7326025 22.3551 22.2909975 22.4204 "Sim6" "Cddo" 28 "Srxn1"
"Srxn1_6.30" 28.4773 28.395785 28.5606 31.9678 31.8655 32.0671025 23.4583 23.3928 23.5237025 "Sim6" "Cddo" 29 "Srxn1"
"Srxn1_6.31" 29.7218 29.6384975 29.8049 33.3639 33.2617975 33.4641025 24.5808 24.5139975 24.6465025 "Sim6" "Cddo" 30 "Srxn1"
"Srxn1_6.32" 30.9949 30.9089975 31.079 34.7401 34.636295 34.841905 25.72715 25.6585 25.7937025 "Sim6" "Cddo" 31 "Srxn1"
"Srxn1_6.33" 32.2777 32.188495 32.3640025 36.14035 36.0328975 36.2445025 26.8877 26.8176975 26.9562025 "Sim6" "Cddo" 32 "Srxn1"
"Srxn1_6.34" 33.5256 33.4330975 33.6148 37.4795 37.3688 37.5873 28.0035 27.929995 28.0751025 "Sim6" "Cddo" 33 "Srxn1"
"Srxn1_6.35" 34.7395 34.6425925 34.833305 38.872 38.7579 38.9846 29.0313 28.9542 29.1067 "Sim6" "Cddo" 34 "Srxn1"
"Srxn1_6.36" 35.9279 35.8267 36.0278025 40.2574 40.1384 40.37561 30.0373 29.9557975 30.1160025 "Sim6" "Cddo" 35 "Srxn1"
"Srxn1_6.37" 37.0834 36.9761 37.1887 41.58035 41.4544975 41.7051 30.9787 30.8912975 31.0627 "Sim6" "Cddo" 36 "Srxn1"
"Srxn1_6.38" 38.2809 38.1665975 38.393005 42.9318 42.7972975 43.0628 31.9369 31.8436975 32.0266025 "Sim6" "Cddo" 37 "Srxn1"
"Srxn1_6.39" 39.4665 39.3436 39.5860025 44.3011 44.1584975 44.44111 32.85845 32.7584925 32.9538 "Sim6" "Cddo" 38 "Srxn1"
"Srxn1_6.40" 40.6072 40.4760975 40.735 45.63195 45.4807975 45.783 33.7632 33.656795 33.864305 "Sim6" "Cddo" 39 "Srxn1"
"Srxn1_6.41" 41.7708 41.6317975 41.9085 46.9833 46.8204975 47.1445 34.6799 34.5698 34.7861025 "Sim6" "Cddo" 40 "Srxn1"
"Srxn1_6.42" 42.94 42.7927 43.0874 48.42615 48.252895 48.5985025 35.5625 35.448695 35.6719 "Sim6" "Cddo" 41 "Srxn1"
"Srxn1_6.43" 44.1083 43.9512 44.2643025 49.8551 49.6717975 50.0397 36.435 36.3215975 36.5443075 "Sim6" "Cddo" 42 "Srxn1"
"Srxn1_6.44" 45.2261 45.0628875 45.3886025 51.2095 51.014995 51.4057 37.24235 37.1313975 37.3513025 "Sim6" "Cddo" 43 "Srxn1"
"Srxn1_6.45" 46.2561 46.0892925 46.4176 52.5242 52.320895 52.72841 37.8202 37.6978 37.9390025 "Sim6" "Cddo" 44 "Srxn1"
"Srxn1_6.46" 47.1185 46.9552 47.2793025 53.7523 53.542095 53.9612 38.04565 37.8816 38.2044 "Sim6" "Cddo" 45 "Srxn1"
"Srxn1_6.47" 47.5982 47.419295 47.7724025 54.8528 54.6406975 55.061105 37.72815 37.536295 37.91831 "Sim6" "Cddo" 46 "Srxn1"
"Srxn1_6.48" 47.689 47.4594925 47.91081 55.7563 55.5402 55.9705025 37.292 37.0838 37.5004025 "Sim6" "Cddo" 47 "Srxn1"
"Srxn1_6.49" 47.33805 47.0686975 47.60421 56.0961 55.838295 56.3429025 36.7642 36.548195 36.9812025 "Sim6" "Cddo" 48 "Srxn1"
