"iter"	"buildSrxn1Base.1."	"degradSrxn1.1."	"Km_NRF2_ACETYLATED_SRXN1.1."	"hill_Srxn1.1."	"Vmax_buildSrxn1.1."	"Km_Srxn1.1."	"hill_acetylated_SRXN1.1."	"r.1."	"decay.1."	"r.1.1."	"decay.1.1."	"r.1.2."	"decay.1.2."	"r.1.3."	"decay.1.3."	"r.1.4."	"decay.1.4."	"LnPrior"	"LnData"	"LnPosterior"
4999739	0.022786	0.0159731	0.0136598	1.00358	130327	107045	9.86562	1.43283	0.0608096	10.9451	0.149675	0.635531	0.294637	1.07021	0.126205	1.17117	0.103488	-16.79475	-12887.64	-12904.43
4999740	0.022786	0.0160804	0.0136598	1.00358	130378	107045	9.86562	1.43283	0.0345894	8.69731	0.148855	0.635531	0.294637	1.07021	0.126205	1.17117	0.103488	-13.78105	-12889.11	-12902.89
4999741	0.0234396	0.0159938	0.0136598	1.00372	130378	107045	9.86562	0.383266	0.342716	8.69731	0.148875	0.635531	0.294637	1.07021	0.126205	1.18221	0.103488	-15.58846	-12889.51	-12905.1
4999742	0.0234396	0.0159938	0.0136883	1.00372	130378	107045	9.80042	0.936597	0.106657	8.69731	0.148875	0.635531	0.295838	1.07021	0.126205	1.18221	0.103488	-14.51036	-12890.74	-12905.25
4999743	0.0234396	0.0160113	0.0136883	1.00383	130488	107145	9.94709	2.78703	0.0234242	8.69731	0.148875	0.635531	0.295838	1.09228	0.125598	1.14471	0.103488	-14.69693	-12889.05	-12903.74
4999744	0.0238368	0.0160113	0.0136883	1.00383	130488	107183	9.94709	2.78703	0.0234242	8.69731	0.149599	0.65845	0.295838	1.09228	0.125779	1.14471	0.103488	-15.19253	-12889.31	-12904.5
4999745	0.0230294	0.0160113	0.0136883	1.00383	130615	107139	9.94709	3.40424	0.504394	8.69731	0.149599	0.636595	0.295838	1.09228	0.125779	1.14471	0.103175	-17.3699	-12887.22	-12904.59
4999746	0.0230294	0.0159643	0.0136883	1.00383	130615	107139	9.94709	3.40424	0.662684	8.25101	0.150187	0.636595	0.295838	1.09228	0.125779	1.14471	0.103175	-17.98059	-12888.66	-12906.64
4999747	0.0229176	0.0159643	0.0135965	1.00381	130330	107139	9.94709	3.00138	0.816969	8.25101	0.150187	0.640035	0.296412	1.09228	0.125779	1.14471	0.103342	-19.85742	-12887.86	-12907.72
4999748	0.0229176	0.0158058	0.0135919	1.00381	130330	107139	9.94709	1.84565	0.816969	8.25101	0.150187	0.640035	0.296412	1.09228	0.125779	1.14436	0.103342	-19.44506	-12886.52	-12905.96
4999749	0.021235	0.0158116	0.0135919	1.00369	130330	107139	9.94709	1.84565	0.648564	7.39014	0.149991	0.640035	0.296412	1.09228	0.125779	1.19131	0.103231	-17.39024	-12888.45	-12905.84
4999750	0.021235	0.0158478	0.0135919	1.00369	130330	107139	9.94709	1.84565	0.552231	9.75878	0.149869	0.640035	0.296412	1.09228	0.125876	1.19131	0.103231	-18.62856	-12886.52	-12905.15
4999751	0.021235	0.0156931	0.0135919	1.00392	130547	107194	9.92011	1.66339	0.243372	9.75878	0.149869	0.640035	0.296412	1.09228	0.125876	1.16943	0.103231	-17.09367	-12887.01	-12904.1
4999752	0.021235	0.0156931	0.0136464	1.00392	130547	107194	9.92011	1.66339	0.160923	9.53484	0.150388	0.640035	0.296412	1.07078	0.125876	1.15821	0.103368	-16.58112	-12887.01	-12903.6
4999753	0.0226266	0.0156931	0.0136464	1.00392	130442	107194	9.92011	1.66339	0.0233075	9.53484	0.150388	0.640035	0.296412	1.07078	0.125876	1.15821	0.103368	-16.31587	-12885.94	-12902.25
4999754	0.0226266	0.0156931	0.0136464	1.00392	130392	107140	9.92011	1.66339	0.166237	9.53484	0.150388	0.640035	0.296412	1.08372	0.125876	1.16843	0.103368	-16.58104	-12885.31	-12901.89
4999755	0.0226266	0.0157607	0.0136464	1.00395	130427	107229	9.92011	1.84289	0.000814236	7.34907	0.149655	0.656624	0.296412	1.08372	0.125876	1.1711	0.103368	-15.51066	-12887.15	-12902.66
4999756	0.0226266	0.0157864	0.0136464	1.00395	130426	107229	9.98065	1.84289	0.000814236	7.96279	0.149655	0.656624	0.296412	1.08372	0.125876	1.1711	0.103368	-15.96208	-12885.63	-12901.59
4999757	0.0211863	0.0157201	0.0136464	1.00395	130577	107203	9.82974	1.84289	0.000814236	9.40496	0.149503	0.656624	0.296419	1.08372	0.125876	1.1711	0.103368	-16.27791	-12888.19	-12904.47
4999758	0.0211863	0.0157201	0.0136464	1.00397	130724	107203	9.84847	1.84289	0.188687	9.40496	0.149503	0.656624	0.296419	1.08372	0.125876	1.1711	0.103368	-18.99887	-12889.45	-12908.45
4999759	0.0211863	0.0158403	0.0137174	1.00397	130724	107203	9.84847	1.12732	0.105224	8.34507	0.149795	0.656624	0.296419	1.08029	0.125876	1.16628	0.103382	-17.8224	-12890.49	-12908.31
4999760	0.0211863	0.0158422	0.0137174	1.00393	130715	107203	9.84847	0.124166	0.140899	8.0345	0.149795	0.644683	0.29518	1.08029	0.125876	1.16628	0.103382	-17.49123	-12889.64	-12907.13
4999761	0.0211863	0.0158422	0.0137174	1.00381	130662	107203	9.98408	0.124166	0.140899	8.0345	0.150248	0.644683	0.29518	1.08029	0.125876	1.16628	0.103382	-16.24711	-12888.55	-12904.79
4999762	0.0211863	0.0158422	0.0137174	1.00378	130555	107203	9.98408	1.68587	0.350709	7.01116	0.150114	0.644683	0.295669	1.08029	0.125876	1.17499	0.103424	-15.21433	-12890.23	-12905.45
4999763	0.0223596	0.0158422	0.0137174	1.00378	130429	107097	9.98408	0.304488	0.167638	10.6902	0.149758	0.644683	0.295669	1.08732	0.126043	1.17891	0.103424	-16.8898	-12884.94	-12901.83
4999764	0.0223596	0.0157111	0.0137174	1.00378	130282	107123	9.97807	0.769559	0.167638	10.6902	0.149758	0.644683	0.295669	1.08732	0.126005	1.17891	0.103424	-19.23166	-12884.39	-12903.62
4999765	0.0223596	0.0157111	0.0137199	1.00384	130282	107123	9.97807	0.174905	0.115964	9.32265	0.149609	0.644683	0.297461	1.08732	0.126005	1.17891	0.103111	-18.06637	-12885.87	-12903.93
4999766	0.0227171	0.0157111	0.013842	1.00384	130412	107123	9.97807	0.174905	0.00498251	9.543	0.149609	0.644683	0.297461	1.08649	0.126044	1.17891	0.102692	-15.73077	-12888.4	-12904.13
4999767	0.0227171	0.0157111	0.013842	1.00386	130412	107123	9.97807	3.1844	0.0505736	7.31427	0.149609	0.663069	0.296389	1.08649	0.126044	1.16929	0.10329	-14.63712	-12888.53	-12903.17
4999768	0.0219399	0.0157111	0.013842	1.00381	130412	107123	9.97807	3.1844	0.0505736	7.31427	0.149609	0.663069	0.295308	1.09614	0.126044	1.17351	0.102874	-14.45312	-12888.4	-12902.85
4999769	0.0219399	0.015846	0.013842	1.00381	130412	107123	9.97498	0.574184	0.0303375	7.31427	0.149609	0.663069	0.295308	1.09614	0.124842	1.18992	0.102874	-13.60663	-12890.01	-12903.61
4999770	0.0228686	0.015846	0.013842	1.00381	130412	107123	9.94978	0.574184	0.0303375	10.2726	0.148943	0.643071	0.295897	1.09614	0.124842	1.18992	0.102874	-16.28407	-12887.65	-12903.93
4999771	0.0228686	0.015846	0.013842	1.00381	130412	107123	9.94978	1.35317	0.0303375	7.84671	0.148887	0.643071	0.296322	1.09614	0.124842	1.18992	0.103103	-13.97897	-12890	-12903.98
4999772	0.0228686	0.015846	0.013842	1.00381	130412	107129	9.94978	1.11706	0.0378665	10.576	0.148887	0.643071	0.296322	1.09614	0.124842	1.18992	0.103103	-16.4975	-12888.73	-12905.23
4999773	0.0228686	0.015758	0.013842	1.00381	130412	107129	9.94978	1.11706	0.0378665	10.9039	0.149014	0.643071	0.295286	1.09614	0.125724	1.18992	0.103103	-16.84796	-12886.16	-12903.01
4999774	0.0228686	0.0158121	0.013842	1.00381	130491	107129	9.96679	1.11706	0.0378665	10.9039	0.149264	0.64323	0.294406	1.08843	0.125724	1.1754	0.103103	-16.35314	-12884.81	-12901.16
4999775	0.0228686	0.0158121	0.0138251	1.00381	130491	107014	9.96679	1.11706	0.0378665	9.43654	0.149264	0.64323	0.294247	1.08843	0.125724	1.1754	0.103126	-14.42474	-12887.75	-12902.17
4999776	0.0228686	0.0158121	0.0138772	1.00388	130491	107014	9.96679	0.759951	0.0378665	7.38998	0.149608	0.640179	0.294247	1.08843	0.125724	1.1739	0.103126	-12.99651	-12887.5	-12900.5
4999777	0.0235492	0.015749	0.0139926	1.00388	130435	107014	9.96679	1.29411	0.0625938	9.81794	0.149675	0.640179	0.295999	1.08843	0.125724	1.17162	0.103126	-15.37341	-12888.76	-12904.14
4999778	0.0235492	0.015749	0.0139926	1.00388	130421	107014	9.96679	4.01971	0.300387	9.81794	0.149675	0.640179	0.295494	1.08843	0.125724	1.16918	0.103126	-17.1243	-12887.92	-12905.04
4999779	0.0235492	0.015749	0.0139926	1.00388	130421	107133	9.96679	4.01971	0.300387	9.54009	0.14897	0.640179	0.295494	1.08843	0.124752	1.16918	0.103126	-17.44478	-12888.42	-12905.87
4999780	0.0235492	0.015749	0.0138933	1.00388	130421	107120	9.96679	4.18122	0.300387	9.54009	0.14897	0.640179	0.295494	1.08843	0.124752	1.19309	0.103126	-17.44376	-12888.66	-12906.1
4999781	0.0235492	0.0158187	0.0138933	1.00375	130421	107120	9.96679	4.09972	0.300387	6.81374	0.14897	0.640179	0.295494	1.08843	0.124752	1.16045	0.103126	-15.69219	-12892.33	-12908.02
4999782	0.0236131	0.0158187	0.0138933	1.00375	130421	107289	9.97888	2.24052	0.286247	8.34764	0.149595	0.640179	0.295494	1.08843	0.124752	1.16045	0.103253	-18.02907	-12888.12	-12906.15
4999783	0.0236131	0.0158187	0.0136856	1.00387	130421	107144	9.97888	2.24052	0.202405	8.10884	0.149595	0.640179	0.295494	1.08843	0.124752	1.16045	0.103253	-15.30731	-12889.2	-12904.51
4999784	0.0236131	0.0159066	0.0136856	1.00387	130421	107144	9.97888	0.739228	0.202405	8.10884	0.149595	0.640179	0.295494	1.08843	0.12592	1.16045	0.10347	-15.16359	-12885.89	-12901.05
4999785	0.0236131	0.0159036	0.0136856	1.00387	130567	107163	9.97888	0.739228	0.203632	8.10884	0.149618	0.640179	0.295494	1.08843	0.12592	1.16718	0.10347	-15.06803	-12886.55	-12901.62
4999786	0.0236131	0.0159036	0.0137272	1.00387	130479	107163	9.97888	0.739228	0.0783661	7.60995	0.149618	0.664188	0.295494	1.08843	0.12592	1.16718	0.102688	-14.15959	-12890.72	-12904.88
4999787	0.0236131	0.0159036	0.0137272	1.00387	130514	107163	9.97888	1.62529	0.0783661	7.60995	0.149223	0.664188	0.298381	1.08843	0.12592	1.16718	0.10295	-14.1462	-12889.92	-12904.06
4999788	0.0236131	0.0159036	0.0137272	1.00388	130514	107163	9.97888	1.62529	0.0783661	7.60995	0.150095	0.664188	0.298381	1.09039	0.12592	1.16718	0.10295	-14.20336	-12890.69	-12904.89
4999789	0.0236131	0.0157743	0.0137272	1.00401	130427	107127	9.98823	0.878075	0.0783661	9.29648	0.150095	0.664188	0.296837	1.09039	0.12592	1.16718	0.10295	-16.03856	-12887.06	-12903.1
4999790	0.0236131	0.0158465	0.0137272	1.00369	130427	107127	9.98823	0.498711	0.00579596	9.8721	0.150095	0.664188	0.296837	1.09039	0.12592	1.15047	0.103121	-15.29943	-12890.57	-12905.87
4999791	0.0236131	0.0158799	0.0137272	1.00369	130427	107127	9.98823	1.85857	0.00579596	9.13015	0.149916	0.664188	0.296837	1.09039	0.12592	1.15527	0.103183	-14.41396	-12889.16	-12903.57
4999792	0.0236131	0.0158929	0.0137263	1.00369	130428	107127	9.98823	0.685778	0.00579596	8.63075	0.149916	0.664188	0.298984	1.09039	0.12592	1.17354	0.103183	-14.0507	-12889.75	-12903.8
4999793	0.0236131	0.0158929	0.0137263	1.00369	130423	107127	9.97894	0.685778	0.00579596	8.63075	0.149916	0.664188	0.29561	1.09039	0.12592	1.13829	0.103183	-14.08741	-12892.21	-12906.3
4999794	0.0236131	0.0158929	0.013952	1.00369	130423	107127	9.98796	1.01085	0.00579596	8.63075	0.149916	0.664188	0.29561	1.09039	0.12592	1.13829	0.103183	-14.05161	-12892.19	-12906.24
4999795	0.0236131	0.015723	0.013952	1.00369	130427	107364	9.91464	1.70944	0.00579596	8.63075	0.149916	0.664188	0.29561	1.09039	0.12592	1.13829	0.103183	-19.01293	-12889.96	-12908.97
4999796	0.0236131	0.0158242	0.0139408	1.00369	130395	107161	9.91464	3.36652	0.00579596	7.89197	0.149916	0.664188	0.29561	1.09039	0.12592	1.13829	0.103183	-14.8547	-12892.43	-12907.28
4999797	0.0236131	0.0157901	0.0139408	1.00362	130395	107161	9.91464	0.259426	0.00579596	9.06679	0.149916	0.664188	0.29561	1.09039	0.12592	1.13829	0.103183	-14.9769	-12893.22	-12908.2
4999798	0.0234117	0.0159439	0.0136401	1.00362	130395	107270	9.85531	2.18716	0.00579596	9.06679	0.149916	0.660279	0.29561	1.09039	0.12592	1.13829	0.103183	-16.76718	-12889.89	-12906.66
4999799	0.0234117	0.0159439	0.0136401	1.00362	130395	107244	9.78069	2.18716	0.190681	9.06679	0.149916	0.646487	0.29561	1.09039	0.12592	1.13829	0.103183	-16.78394	-12888.57	-12905.35
4999800	0.0234117	0.0159439	0.0137435	1.00367	130395	107244	9.74357	2.18716	0.190681	9.06081	0.14986	0.646487	0.29561	1.09039	0.125957	1.14173	0.103183	-16.92589	-12888.05	-12904.98
4999801	0.0234117	0.0159439	0.0137011	1.00367	130395	107302	9.74357	2.18716	0.190681	9.06081	0.14999	0.646487	0.29561	1.09039	0.125957	1.18828	0.103183	-18.32907	-12887.91	-12906.23
4999802	0.0234117	0.0159439	0.0137011	1.00359	130405	107246	9.74357	2.46775	0.190681	8.41978	0.14999	0.646487	0.29561	1.09039	0.125957	1.16987	0.103131	-16.21173	-12887.69	-12903.9
4999803	0.0234117	0.0159489	0.0137011	1.00363	130405	107246	9.74357	2.46775	0.022359	8.41978	0.14999	0.646487	0.29561	1.07379	0.125653	1.16987	0.103131	-15.77837	-12888.2	-12903.98
4999804	0.0236651	0.0160812	0.0134209	1.00367	130405	107320	9.74357	2.09332	0.022359	8.41978	0.14999	0.648989	0.29561	1.07379	0.126275	1.16987	0.103131	-17.6628	-12891.19	-12908.86
4999805	0.0221297	0.0159859	0.0134209	1.00363	130405	107135	9.74357	2.09332	0.284727	9.64634	0.150653	0.648989	0.29561	1.07379	0.126275	1.16987	0.103305	-15.79219	-12892	-12907.8
4999806	0.0221297	0.01603	0.0134377	1.00363	130503	107135	9.74357	2.09332	0.371546	8.35574	0.150653	0.648989	0.29561	1.07379	0.126275	1.17143	0.103522	-14.56363	-12892.38	-12906.95
4999807	0.0221297	0.0159848	0.0134377	1.00363	130421	107135	9.74357	1.57108	0.371546	8.35574	0.149816	0.648989	0.295625	1.07379	0.126275	1.17143	0.103286	-14.92206	-12892.13	-12907.06
4999808	0.0221297	0.0159848	0.0134797	1.00363	130421	107135	9.74357	0.947548	0.715897	8.35574	0.149816	0.648989	0.295625	1.07379	0.126275	1.16208	0.103583	-16.73609	-12890.26	-12907
4999809	0.0221297	0.016006	0.0134797	1.00363	130421	107135	9.72254	0.841871	0.715897	8.35574	0.149816	0.648989	0.29725	1.09219	0.126275	1.16208	0.103583	-16.73071	-12889.46	-12906.19
4999810	0.0221297	0.016006	0.0134797	1.00363	130549	107135	9.72254	4.79239	0.715897	8.35574	0.149816	0.648989	0.29725	1.09219	0.126275	1.16208	0.103583	-18.29263	-12891.42	-12909.72
4999811	0.0221297	0.016006	0.0134797	1.00387	130444	106959	9.72254	4.79239	0.71109	8.84688	0.149816	0.648989	0.295734	1.10152	0.126275	1.16208	0.103583	-19.26603	-12890.38	-12909.65
4999812	0.0221297	0.016006	0.0135063	1.00385	130350	106959	9.72254	4.79239	0.338047	8.84688	0.150271	0.648989	0.295734	1.06242	0.126275	1.16208	0.103676	-18.39083	-12891.43	-12909.82
4999813	0.0221297	0.016006	0.0135063	1.00385	130350	106943	9.72254	4.33684	0.338047	9.99496	0.148955	0.648989	0.295734	1.06242	0.126275	1.16208	0.103583	-18.68412	-12891.68	-12910.36
4999814	0.0221297	0.016006	0.0135063	1.00385	130338	106943	9.98356	2.30622	0.3395	9.84738	0.148955	0.648989	0.295734	1.06242	0.126275	1.16208	0.103583	-18.00287	-12888.81	-12906.81
4999815	0.0218351	0.016006	0.0135063	1.00383	130437	106943	9.98356	2.30622	0.345641	9.84738	0.149003	0.648989	0.295734	1.108	0.126616	1.16208	0.103583	-16.69622	-12890.46	-12907.15
4999816	0.0218351	0.016006	0.0135063	1.00395	130437	106989	9.98356	2.14189	0.345641	11.2777	0.149003	0.648989	0.295734	1.06616	0.127286	1.16208	0.103583	-18.14283	-12890.07	-12908.21
4999817	0.0227859	0.0159789	0.0136645	1.00395	130437	106989	9.91165	0.967056	0.294371	11.2777	0.149633	0.648989	0.295734	1.06616	0.127286	1.16546	0.103583	-18.14495	-12892.16	-12910.3
4999818	0.0227859	0.0159789	0.0136645	1.00395	130437	106989	9.93448	1.28256	0.294371	11.8183	0.149633	0.648989	0.294969	1.06368	0.127286	1.17712	0.103011	-18.66541	-12890.39	-12909.06
4999819	0.0227859	0.015919	0.0136645	1.00395	130437	107037	9.80731	1.28256	0.389461	8.72825	0.149633	0.648989	0.29572	1.0904	0.127286	1.12352	0.103011	-15.81263	-12891.78	-12907.6
4999820	0.0223184	0.015919	0.0137003	1.00395	130399	106885	9.9111	1.28256	0.0428486	8.72825	0.149874	0.648989	0.29572	1.10466	0.127286	1.19662	0.10297	-15.98182	-12892.31	-12908.3
4999821	0.0236811	0.015919	0.0137003	1.00374	130399	106885	9.9912	0.775292	0.0428486	8.52524	0.149874	0.648989	0.29572	1.07601	0.126057	1.19662	0.103292	-15.15288	-12891.3	-12906.45
4999822	0.0228532	0.015919	0.0137003	1.00408	130399	106881	9.9912	0.775292	0.0428486	8.52524	0.149278	0.648764	0.29572	1.07601	0.126057	1.19662	0.103469	-16.49527	-12889.94	-12906.44
4999823	0.0236498	0.0157894	0.0137003	1.00408	130399	107047	9.9912	0.775292	0.0428486	8.52524	0.149278	0.648764	0.29572	1.08314	0.126057	1.17592	0.103469	-15.36925	-12886.98	-12902.35
4999824	0.0236498	0.0158215	0.0137003	1.00408	130399	107047	9.9912	0.775292	0.231351	8.91134	0.149514	0.648764	0.29572	1.08314	0.126057	1.17592	0.103241	-16.39056	-12885.34	-12901.73
4999825	0.0236498	0.0158605	0.0137003	1.00408	130399	107047	9.9912	0.515209	0.0443167	8.91134	0.149109	0.648764	0.29572	1.08314	0.126057	1.17212	0.103241	-15.77164	-12886.05	-12901.83
4999826	0.0236498	0.0158586	0.0137003	1.00413	130337	107126	9.9912	1.60057	0.0686016	9.39819	0.149109	0.648764	0.29572	1.08314	0.126057	1.17212	0.103132	-17.65918	-12887.52	-12905.18
4999827	0.0242679	0.0158586	0.0135762	1.00413	130498	107126	9.99281	1.60057	0.17531	7.69095	0.149973	0.621864	0.29572	1.08314	0.126057	1.17212	0.10369	-15.14983	-12889.29	-12904.44
4999828	0.0242679	0.0158356	0.0135762	1.00402	130498	107126	9.99281	0.124065	0.163713	7.69095	0.149973	0.621864	0.29572	1.08314	0.126057	1.163	0.10369	-14.72593	-12889.03	-12903.75
4999829	0.0240175	0.0158356	0.0135762	1.00398	130499	107126	9.99281	0.787266	0.163713	7.69095	0.149628	0.621864	0.29572	1.09899	0.126057	1.18574	0.103202	-14.49772	-12889.73	-12904.23
4999830	0.0240175	0.0158356	0.0135688	1.00398	130382	107126	9.99281	2.16358	0.163713	7.69095	0.150121	0.62265	0.294254	1.09899	0.126057	1.14217	0.103202	-15.57016	-12888.02	-12903.59
4999831	0.0228202	0.0158356	0.0135688	1.00398	130382	107126	9.99281	0.308558	0.142336	7.69095	0.150121	0.62265	0.293657	1.09899	0.126531	1.13043	0.103538	-15.34206	-12887.71	-12903.05
4999832	0.0228202	0.0158178	0.0135688	1.00398	130413	107126	9.99281	0.175355	0.142336	7.69095	0.150121	0.62265	0.293657	1.09899	0.126531	1.16898	0.103538	-14.9992	-12886.45	-12901.45
4999833	0.0228202	0.0158178	0.0135688	1.00393	130385	107126	9.99281	0.977794	0.0469432	9.00545	0.150121	0.62265	0.293657	1.1016	0.126531	1.16898	0.103538	-15.77183	-12885.37	-12901.15
4999834	0.0228202	0.0158178	0.0135688	1.00393	130385	107141	9.99281	1.78898	0.0242507	8.90712	0.150121	0.62265	0.293657	1.1016	0.128074	1.16898	0.103354	-15.74566	-12889.42	-12905.16
4999835	0.0228202	0.0158261	0.0135381	1.00393	130522	107141	9.99281	1.78898	0.0242507	9.63148	0.150121	0.62265	0.293275	1.1016	0.128074	1.16898	0.103482	-15.52698	-12890.55	-12906.08
4999836	0.0228202	0.0158847	0.0134444	1.00393	130522	107135	9.98452	0.382319	0.0123518	7.31807	0.150121	0.62265	0.293275	1.1016	0.125508	1.16307	0.103623	-13.59747	-12892.23	-12905.83
4999837	0.0228202	0.0159358	0.0136158	1.00393	130530	107127	9.98452	0.382319	0.0123518	7.31807	0.150121	0.62265	0.293275	1.1016	0.125508	1.16307	0.10344	-13.52638	-12889.39	-12902.91
4999838	0.0228202	0.0159628	0.0136158	1.00382	130362	107127	9.98452	0.382319	0.0123518	7.46763	0.150121	0.621464	0.293275	1.1016	0.12638	1.16307	0.103298	-14.39315	-12888.05	-12902.44
4999839	0.0237461	0.0159311	0.0136158	1.00382	130362	107127	9.98452	1.96046	0.0123518	7.56448	0.149995	0.621464	0.295038	1.09058	0.12638	1.16307	0.103185	-14.58522	-12886.65	-12901.24
4999840	0.0237461	0.0159311	0.0136158	1.00359	130362	107127	9.94407	1.96046	0.0123518	7.56448	0.149943	0.621464	0.295038	1.09058	0.126471	1.15784	0.103185	-13.74551	-12890.36	-12904.11
4999841	0.0237461	0.0159311	0.0136812	1.00359	130243	107127	9.94407	0.463021	0.192745	8.23558	0.149943	0.648755	0.295038	1.09058	0.124704	1.19013	0.103291	-17.35635	-12891.27	-12908.63
4999842	0.0237461	0.0160204	0.0137615	1.00359	130243	107029	9.94407	3.67772	0.192745	11.0653	0.149617	0.648755	0.295318	1.09058	0.126258	1.19013	0.103142	-19.61385	-12885.84	-12905.46
4999843	0.0237461	0.0160204	0.0137615	1.00359	130243	107029	9.94407	3.67772	0.0781227	13.2694	0.149617	0.631481	0.295318	1.09058	0.126258	1.19013	0.102999	-21.28593	-12885.83	-12907.12
4999844	0.0237461	0.0160262	0.0137615	1.00359	130430	107029	9.94407	3.67772	0.238137	9.54656	0.149617	0.631481	0.294139	1.09058	0.126258	1.19013	0.102999	-15.32325	-12886.93	-12902.25
4999845	0.0237461	0.0161316	0.0136334	1.00359	130471	107029	9.94407	3.67772	0.238137	10.8592	0.149617	0.631481	0.294139	1.09058	0.126258	1.19013	0.102999	-16.00661	-12887.75	-12903.75
4999846	0.0237461	0.0161316	0.0136334	1.00359	130471	107029	9.94407	2.35934	0.238137	8.58251	0.149617	0.641076	0.294139	1.09058	0.126258	1.19013	0.102999	-13.79969	-12889.75	-12903.55
4999847	0.0237461	0.0161316	0.0136446	1.00369	130471	107029	9.94407	2.35934	0.146927	8.58251	0.149579	0.630305	0.295624	1.09058	0.126258	1.19013	0.103256	-13.80378	-12887.79	-12901.59
4999848	0.0237461	0.0161316	0.0136446	1.00369	130429	107031	9.98423	2.35934	0.146927	10.2622	0.149579	0.630305	0.295624	1.09058	0.126258	1.19013	0.103256	-15.42651	-12886.86	-12902.29
4999849	0.0241799	0.0161316	0.0136446	1.00369	130490	107031	9.98423	1.95421	0.146927	8.02434	0.149579	0.630305	0.295624	1.09058	0.126258	1.19013	0.103242	-13.28018	-12887.9	-12901.18
4999850	0.0241799	0.0161316	0.0137076	1.00369	130420	107031	9.83806	0.190699	0.0518529	8.02434	0.149579	0.630305	0.295624	1.10648	0.126258	1.20135	0.103185	-13.28467	-12892.02	-12905.31
4999851	0.0249897	0.0161316	0.0136567	1.00369	130427	107031	9.83806	0.190699	0.0518529	7.63194	0.149213	0.630305	0.295624	1.10648	0.126258	1.20135	0.103114	-12.90818	-12892.48	-12905.39
4999852	0.0249897	0.0161403	0.0136567	1.00362	130448	107031	9.83806	0.190699	0.233469	7.63194	0.149213	0.630305	0.295624	1.10648	0.125783	1.20135	0.103114	-13.14993	-12893.79	-12906.94
4999853	0.0234253	0.0161403	0.0136567	1.00362	130548	107031	9.94706	0.190699	0.103543	7.63194	0.149478	0.630305	0.295624	1.10648	0.125783	1.20135	0.103446	-12.55004	-12891.67	-12904.22
4999854	0.0234253	0.0161403	0.0136567	1.00362	130448	107031	9.94706	0.190699	0.103543	7.63194	0.14978	0.630305	0.294609	1.10603	0.125783	1.1803	0.103446	-12.72529	-12889.65	-12902.38
4999855	0.0234253	0.0161205	0.0136567	1.00362	130448	107074	9.94706	0.190699	0.103543	7.63194	0.149029	0.630305	0.294694	1.10603	0.125783	1.1803	0.103446	-12.81345	-12888.99	-12901.81
