"iter"	"ks_Srxn1"	"kd_Srxn1"	"Ka_Srxn1"	"hill_Srxn1"	"Vmax_Srxn1"	"Km_Srxn1"	"hillact_Srxn1"	"r_Andro"	"decay_Andro"	"LnPrior"	"LnData"	"LnPosterior"
4999887	0.021084	0.0155511	0.0139881	1.00438	130436	106810	9.97203	0.642965	0.292733	-19.79512	-12892.91	-12912.71
4999888	0.021084	0.0155511	0.0139881	1.00438	130436	106839	9.92307	0.642965	0.292733	-19.53398	-12893.29	-12912.82
4999889	0.021084	0.0155511	0.0139881	1.00438	130436	106839	9.92307	0.642965	0.292733	-19.5342	-12892.63	-12912.17
4999890	0.021084	0.0154284	0.0139881	1.00438	130469	106839	9.92307	0.642965	0.29375	-19.62879	-12891.05	-12910.68
4999891	0.021084	0.0154284	0.0139881	1.00438	130469	106839	9.86713	0.642965	0.29375	-19.53937	-12892.41	-12911.95
4999892	0.0221082	0.0154284	0.0139881	1.00444	130475	106839	9.74476	0.637862	0.29375	-19.02965	-12894.51	-12913.54
4999893	0.0221082	0.0154284	0.0139881	1.00444	130460	106839	9.6887	0.637862	0.29375	-20.97075	-12891.21	-12912.18
4999894	0.0221082	0.0154284	0.0139906	1.00444	130460	106839	9.55673	0.637862	0.29375	-21.41645	-12892.64	-12914.05
4999895	0.0221082	0.0154284	0.0139906	1.00444	130460	106839	9.55673	0.637862	0.29375	-21.4757	-12893.92	-12915.39
4999896	0.0221082	0.0154284	0.0138782	1.00451	130460	106839	9.94476	0.637862	0.29375	-19.40729	-12889.12	-12908.53
4999897	0.0221082	0.0155508	0.0138406	1.00451	130460	106955	9.94476	0.637862	0.29375	-17.57341	-12891.39	-12908.96
4999898	0.0218684	0.0155392	0.0137759	1.00451	130460	106955	9.94476	0.637862	0.293487	-17.66337	-12891	-12908.67
4999899	0.0218684	0.0155392	0.0137592	1.00438	130460	106955	9.94476	0.637862	0.293487	-17.01394	-12891.68	-12908.69
4999900	0.0218684	0.0155748	0.0138338	1.00438	130460	107083	9.94476	0.637862	0.293487	-17.13508	-12894.6	-12911.74
4999901	0.0218684	0.0155345	0.0138761	1.00426	130460	107083	9.94476	0.638568	0.293487	-16.68562	-12891.71	-12908.4
4999902	0.0218684	0.0156373	0.0138761	1.00426	130460	107083	9.94476	0.654142	0.293487	-16.68641	-12890.24	-12906.93
4999903	0.0218684	0.0155713	0.0138761	1.00427	130460	107083	9.94476	0.654142	0.293487	-16.61321	-12891.08	-12907.69
4999904	0.0218684	0.0155713	0.0138339	1.0042	130460	107083	9.94476	0.654142	0.293487	-16.44353	-12893.17	-12909.61
4999905	0.0218684	0.0155547	0.0138935	1.00409	130460	107083	9.91673	0.640999	0.293487	-15.11214	-12889.37	-12904.48
4999906	0.0222758	0.0155547	0.0138935	1.00409	130460	107083	9.98757	0.640999	0.293487	-15.1606	-12889.13	-12904.29
4999907	0.0222758	0.0157203	0.01378	1.00409	130627	107083	9.98757	0.640999	0.293487	-15.61447	-12887.83	-12903.44
4999908	0.0219724	0.0157203	0.0139493	1.00407	130627	107083	9.98757	0.640999	0.293487	-15.53643	-12889.51	-12905.05
4999909	0.0219724	0.0155635	0.0139493	1.00405	130627	107146	9.83321	0.640999	0.293487	-16.05404	-12893	-12909.05
4999910	0.0219724	0.0155635	0.0139493	1.00405	130627	107146	9.83321	0.640999	0.293487	-16.05417	-12891.67	-12907.72
4999911	0.0219724	0.015554	0.0139493	1.00405	130627	107146	9.83321	0.640999	0.293487	-15.43452	-12893.15	-12908.59
4999912	0.0219724	0.01572	0.0139493	1.00385	130627	107146	9.83321	0.640999	0.293487	-15.31757	-12891.61	-12906.93
4999913	0.0219724	0.0158676	0.0138433	1.00385	130627	107146	9.82262	0.640999	0.293487	-14.83086	-12893.38	-12908.21
4999914	0.0219724	0.0158676	0.0138433	1.00383	130627	107146	9.88467	0.643464	0.293487	-14.81262	-12894.43	-12909.24
4999915	0.0223044	0.0158529	0.0139013	1.00383	130627	107146	9.88467	0.643464	0.293487	-14.24406	-12893.15	-12907.39
4999916	0.0223044	0.0158529	0.0139013	1.00383	130627	107146	9.88467	0.643464	0.293487	-13.42284	-12892.9	-12906.33
4999917	0.0221377	0.0157446	0.0139013	1.00383	130627	107146	9.88467	0.627971	0.293487	-13.74951	-12894.41	-12908.16
4999918	0.0221377	0.0157446	0.0139013	1.00393	130385	107146	9.88467	0.627971	0.293487	-17.61186	-12890.11	-12907.73
4999919	0.0221377	0.0157446	0.0139013	1.00393	130470	107146	9.88467	0.627971	0.293487	-14.33599	-12890.78	-12905.12
4999920	0.0241343	0.0157446	0.0139396	1.00385	130470	107146	9.88467	0.627971	0.293487	-15.14767	-12888.18	-12903.33
4999921	0.0241343	0.0157446	0.0139396	1.00397	130470	106951	9.88467	0.627971	0.293487	-17.63267	-12891.12	-12908.75
4999922	0.0241343	0.0157797	0.0139396	1.00397	130470	107089	9.88467	0.627971	0.293487	-18.26175	-12889.24	-12907.51
4999923	0.0241343	0.0157797	0.0139396	1.00383	130470	107145	9.75738	0.627971	0.293487	-19.11001	-12889.98	-12909.09
4999924	0.0241241	0.0157797	0.0139396	1.00383	130388	107145	9.97553	0.627971	0.293487	-18.94659	-12886.65	-12905.6
4999925	0.0244912	0.0157797	0.0140567	1.00383	130388	107145	9.90704	0.627971	0.293487	-18.65066	-12890.77	-12909.42
4999926	0.0244912	0.0158098	0.0138596	1.00383	130388	107145	9.90704	0.627971	0.293487	-18.64877	-12889.09	-12907.73
4999927	0.0244912	0.0158237	0.0138596	1.00383	130388	107145	9.90704	0.627971	0.293487	-17.69829	-12888.8	-12906.49
4999928	0.0244912	0.015908	0.0139063	1.00363	130388	107295	9.92964	0.636934	0.293487	-18.95033	-12886.13	-12905.08
4999929	0.0244912	0.015908	0.0139063	1.00363	130388	107295	9.92964	0.636934	0.293487	-19.73015	-12888.12	-12907.85
4999930	0.0244912	0.0159354	0.0139063	1.00361	130388	107295	9.92964	0.636934	0.293487	-18.04156	-12890.01	-12908.05
4999931	0.0244912	0.0159354	0.0139063	1.00361	130388	107142	9.92964	0.636934	0.293487	-15.19996	-12892.17	-12907.37
4999932	0.0244912	0.0159354	0.0139063	1.00361	130388	107142	9.92964	0.636934	0.293487	-15.35606	-12892.61	-12907.96
4999933	0.0244912	0.0159354	0.0139063	1.00361	130388	107142	9.92964	0.636934	0.293487	-14.57419	-12893.6	-12908.17
4999934	0.0244912	0.0158975	0.0139063	1.00361	130388	107299	9.92964	0.626132	0.293487	-17.46774	-12892.34	-12909.81
4999935	0.0246408	0.0158975	0.0139063	1.00361	130388	107299	9.87427	0.626132	0.293487	-17.43056	-12890.63	-12908.06
4999936	0.0246408	0.0158723	0.0139063	1.00361	130388	107135	9.87427	0.626132	0.293189	-14.22544	-12892.03	-12906.26
4999937	0.0246408	0.0159312	0.0139063	1.00346	130388	107162	9.96529	0.626132	0.293189	-13.86176	-12892.51	-12906.37
4999938	0.0246408	0.0159229	0.0139063	1.00346	130388	107162	9.98988	0.626132	0.293189	-13.81615	-12892.44	-12906.26
4999939	0.0214334	0.0159229	0.0138531	1.00339	130388	107162	9.98057	0.626132	0.293189	-15.15372	-12889.84	-12904.99
4999940	0.0214334	0.0159354	0.0138531	1.00339	130388	107162	9.83402	0.626132	0.293189	-13.95439	-12890.21	-12904.17
4999941	0.0214334	0.0159354	0.0137771	1.00339	130388	107161	9.83402	0.626132	0.293189	-14.05383	-12889.29	-12903.34
4999942	0.0214334	0.0159354	0.0137771	1.00339	130388	107161	9.83402	0.626132	0.293189	-15.71321	-12888.78	-12904.49
4999943	0.0214334	0.0161147	0.0138276	1.00339	130388	107130	9.87101	0.626132	0.291676	-14.5794	-12889.99	-12904.57
4999944	0.0226512	0.0161147	0.0138276	1.00339	130388	107130	9.87101	0.626132	0.291676	-14.00457	-12888.09	-12902.09
4999945	0.0226512	0.016053	0.0138276	1.00339	130388	107130	9.81891	0.626132	0.291676	-13.82694	-12889.46	-12903.28
4999946	0.0226512	0.0162409	0.0136917	1.00346	130397	107130	9.86725	0.626132	0.291676	-14.41787	-12888.7	-12903.12
4999947	0.0228292	0.0162409	0.0136917	1.00327	130397	107117	9.76568	0.626132	0.292183	-13.28888	-12890.91	-12904.2
4999948	0.0228292	0.0162484	0.0136917	1.00327	130397	107117	9.76568	0.626132	0.294045	-13.11521	-12890.29	-12903.4
4999949	0.0228292	0.0162503	0.0136917	1.00327	130445	107117	9.76568	0.626132	0.294045	-12.66345	-12891.08	-12903.74
4999950	0.0228292	0.0163027	0.0136917	1.00338	130483	107117	9.76447	0.626132	0.294569	-12.5397	-12891.47	-12904.01
4999951	0.0228292	0.0163071	0.0136917	1.00317	130483	107117	9.76447	0.626132	0.294569	-12.76342	-12893.76	-12906.53
4999952	0.0228292	0.0162335	0.0136917	1.00339	130483	107117	9.79501	0.626132	0.294569	-14.03412	-12893.17	-12907.2
4999953	0.0228292	0.0162335	0.0136917	1.00339	130483	107137	9.83156	0.644069	0.294569	-14.18557	-12892.14	-12906.32
4999954	0.0228292	0.0162335	0.0136917	1.00339	130483	107137	9.83182	0.647985	0.294569	-14.1848	-12892.57	-12906.75
4999955	0.0228178	0.0163066	0.013637	1.0034	130483	107137	9.57574	0.647985	0.294569	-16.23335	-12895.39	-12911.62
4999956	0.0228178	0.0163066	0.0136122	1.0034	130483	107156	9.57574	0.647985	0.294386	-16.33628	-12895.54	-12911.88
4999957	0.0228178	0.0163327	0.0136966	1.0034	130483	107156	9.57574	0.647985	0.294386	-16.35162	-12892.26	-12908.61
4999958	0.0228178	0.0163327	0.0136966	1.0034	130483	107213	9.67819	0.647985	0.294386	-17.28742	-12892.65	-12909.94
4999959	0.0228178	0.0163327	0.0136966	1.0034	130483	107213	9.67819	0.647985	0.294386	-17.28708	-12891.56	-12908.85
4999960	0.0238571	0.0162491	0.014008	1.00328	130584	107000	9.74217	0.647985	0.294386	-17.20901	-12893.26	-12910.46
4999961	0.0238571	0.0162256	0.014008	1.00328	130594	107268	9.89604	0.633659	0.290897	-18.74666	-12891.63	-12910.37
4999962	0.0238571	0.0163967	0.014008	1.00328	130594	107270	9.85528	0.643893	0.290897	-18.77763	-12894.24	-12913.02
4999963	0.0238571	0.0163204	0.014008	1.00328	130479	107270	9.88987	0.643893	0.293928	-19.80375	-12891.04	-12910.85
4999964	0.0238571	0.0163403	0.014008	1.00321	130435	107270	9.88987	0.643893	0.293928	-20.02366	-12892.03	-12912.06
4999965	0.0238571	0.0163403	0.0138694	1.00316	130435	107270	9.88987	0.643893	0.293928	-18.99261	-12889.63	-12908.62
4999966	0.0238571	0.0163403	0.0138694	1.00316	130435	107136	9.88987	0.644899	0.293928	-16.62525	-12889.55	-12906.17
4999967	0.0238571	0.0163403	0.0138694	1.00316	130435	107136	9.91124	0.644899	0.293928	-13.15538	-12889.92	-12903.07
4999968	0.0238571	0.0163403	0.0138694	1.00316	130435	107136	9.95128	0.640328	0.293928	-12.37997	-12889.21	-12901.59
4999969	0.0238571	0.0163403	0.0138694	1.00326	130483	107136	9.95439	0.640328	0.293928	-12.97548	-12888.05	-12901.03
4999970	0.0238571	0.0163403	0.0138088	1.00326	130483	107221	9.95638	0.640328	0.293928	-15.39825	-12888.29	-12903.69
4999971	0.0238571	0.0164134	0.0138088	1.00319	130483	107221	9.95638	0.640328	0.29358	-15.17708	-12889.61	-12904.78
4999972	0.0238571	0.0164134	0.0138088	1.00319	130483	107221	9.94229	0.640328	0.293099	-16.13564	-12891.39	-12907.52
4999973	0.0238571	0.0164134	0.0138088	1.00319	130544	107221	9.95932	0.640328	0.293099	-15.84716	-12888.77	-12904.62
4999974	0.0238571	0.0164084	0.0138088	1.00321	130544	107221	9.84783	0.640328	0.293099	-15.53006	-12889.22	-12904.75
4999975	0.0227155	0.0162369	0.0138088	1.00319	130544	107221	9.84783	0.640328	0.293099	-14.14679	-12889.67	-12903.81
4999976	0.0227155	0.0162369	0.0138088	1.00319	130338	107221	9.84783	0.640328	0.293099	-15.48823	-12886.62	-12902.11
4999977	0.0227155	0.0162131	0.0138088	1.00319	130338	107221	9.92723	0.640328	0.293099	-15.40402	-12886.05	-12901.45
4999978	0.0227155	0.0162131	0.0138088	1.00319	130338	107221	9.92723	0.640328	0.293099	-15.5281	-12886.91	-12902.44
4999979	0.0227155	0.0162448	0.0138088	1.00319	130338	107221	9.96127	0.640328	0.293099	-15.13818	-12887.23	-12902.37
4999980	0.0227155	0.0163007	0.0138088	1.00326	130338	107215	9.92784	0.640328	0.293321	-15.25278	-12887.43	-12902.69
4999981	0.0227155	0.0163007	0.0138088	1.00326	130338	107215	9.92689	0.640328	0.293321	-14.44354	-12887.42	-12901.86
4999982	0.0227155	0.0163007	0.0138088	1.00319	130338	107061	9.92689	0.640328	0.293321	-12.63008	-12888.36	-12900.99
4999983	0.0225882	0.0163442	0.0138088	1.00331	130320	107071	9.92689	0.642483	0.293146	-18.13846	-12886.99	-12905.13
4999984	0.0225882	0.0163442	0.0138088	1.00334	130320	107071	9.92689	0.642483	0.293117	-17.76363	-12887.52	-12905.28
4999985	0.0225882	0.0163187	0.0138088	1.00334	130320	107071	9.99801	0.642483	0.293117	-17.01027	-12886.48	-12903.49
4999986	0.0225882	0.0163187	0.0138088	1.00334	130401	106970	9.99801	0.642483	0.293117	-16.75369	-12886.97	-12903.72
4999987	0.0225882	0.0163187	0.0138088	1.00332	130401	106970	9.94446	0.642483	0.293117	-15.81437	-12887.34	-12903.15
4999988	0.0225882	0.0163143	0.0138088	1.00314	130401	106970	9.94446	0.642483	0.293117	-16.92751	-12890.9	-12907.83
4999989	0.0225882	0.0165014	0.0137775	1.00312	130401	106970	9.94446	0.642483	0.294272	-17.10041	-12889.28	-12906.38
4999990	0.0225882	0.0164517	0.0137775	1.00312	130401	106970	9.94446	0.642483	0.294253	-17.10401	-12889.22	-12906.32
4999991	0.0225882	0.0164517	0.0137775	1.00314	130401	106970	9.94469	0.655294	0.296683	-17.16631	-12892.23	-12909.4
4999992	0.0225882	0.0164948	0.0137775	1.00316	130401	106945	9.94334	0.655294	0.296683	-16.73746	-12893.94	-12910.68
4999993	0.0225882	0.0165257	0.0137775	1.00314	130401	106908	9.9402	0.649531	0.296683	-17.79164	-12894.89	-12912.68
4999994	0.0225882	0.016438	0.0137775	1.00314	130401	106908	9.9402	0.658159	0.296683	-16.47124	-12893.25	-12909.72
4999995	0.0225882	0.016438	0.0137775	1.00314	130401	106908	9.9402	0.658159	0.296683	-16.33645	-12894.53	-12910.87
4999996	0.0230362	0.0164757	0.0137381	1.00314	130401	106908	9.9402	0.658159	0.296683	-16.40565	-12895.47	-12911.87
4999997	0.0230362	0.0165094	0.0138202	1.00314	130401	106908	9.9402	0.637559	0.296683	-16.31083	-12899.56	-12915.87
4999998	0.0230362	0.0165094	0.0137646	1.00314	130401	106908	9.9402	0.637559	0.296683	-15.93861	-12897.33	-12913.27
4999999	0.0237654	0.0165094	0.0137646	1.00314	130401	106908	9.90624	0.637559	0.296683	-15.90762	-12896.96	-12912.87
5e+06	0.0237654	0.0165623	0.0137646	1.003	130375	106908	9.90624	0.637559	0.292048	-15.52938	-12895.41	-12910.94
4995001	0.0239936	0.0165464	0.0135083	1.0033	130565	107144	9.83388	0.610179	0.293833	-15.9679	-12893.33	-12909.3
4995002	0.0239936	0.0165464	0.0135083	1.0033	130452	107144	9.82926	0.610179	0.293833	-15.01769	-12892.86	-12907.88
4995003	0.0239936	0.0165464	0.0133964	1.0033	130546	107295	9.82926	0.610179	0.293833	-17.94261	-12891.62	-12909.57
4995004	0.0242792	0.0165464	0.0133964	1.00319	130546	107301	9.82926	0.621133	0.293833	-15.77907	-12892.51	-12908.29
4995005	0.0242792	0.0165464	0.0133964	1.0033	130538	107301	9.97953	0.621133	0.293833	-18.22797	-12888.76	-12906.99
4995006	0.0242792	0.0164461	0.0133964	1.0034	130538	107301	9.97953	0.626945	0.293833	-19.2191	-12892.69	-12911.91
4995007	0.0242792	0.016383	0.0134073	1.0034	130506	107301	9.97953	0.611732	0.293833	-17.55815	-12888.7	-12906.25
4995008	0.0242792	0.016383	0.0134073	1.0034	130506	107120	9.97953	0.611732	0.293833	-12.64699	-12891.76	-12904.41
4995009	0.0242792	0.0164756	0.0134076	1.00341	130506	107120	9.97953	0.611732	0.293716	-12.51618	-12890.01	-12902.52
4995010	0.0242792	0.0164756	0.0134076	1.00337	130310	107120	9.97953	0.611732	0.293716	-14.49242	-12888.98	-12903.48
4995011	0.0242792	0.0162955	0.0134076	1.00337	130310	107120	9.97953	0.611732	0.293716	-14.54621	-12891.19	-12905.73
4995012	0.0219608	0.0162955	0.0134076	1.00334	130310	107087	9.97953	0.611732	0.293716	-14.22631	-12889.88	-12904.11
4995013	0.0219608	0.0163317	0.0134076	1.00334	130310	107087	9.97953	0.611732	0.293716	-14.22867	-12889.74	-12903.97
4995014	0.0219608	0.0163317	0.0134187	1.00323	130310	107132	9.97953	0.611732	0.293684	-14.38712	-12889.84	-12904.23
4995015	0.0219608	0.0163317	0.0134187	1.00329	130310	107132	9.97953	0.611732	0.293195	-15.49788	-12888.48	-12903.98
4995016	0.0219608	0.0163317	0.0134221	1.00329	130169	107132	9.97953	0.611732	0.293195	-18.98021	-12888.72	-12907.7
4995017	0.0219608	0.0163787	0.0134221	1.00329	130164	107132	9.97953	0.611732	0.293195	-19.71699	-12890.24	-12909.96
4995018	0.0219608	0.0163787	0.0134221	1.00308	130169	107050	9.83278	0.613888	0.293195	-18.51294	-12891.75	-12910.26
4995019	0.0219608	0.016513	0.0134221	1.00308	130216	107050	9.82495	0.613888	0.293195	-15.80798	-12892.52	-12908.33
4995020	0.0219608	0.016513	0.0134221	1.00308	130206	107096	9.88151	0.613888	0.293195	-17.04728	-12891.5	-12908.54
4995021	0.0219608	0.016513	0.0134221	1.00302	130441	107096	9.88151	0.613974	0.293195	-12.96447	-12894.59	-12907.56
4995022	0.0219608	0.016513	0.0135552	1.00302	130441	107096	9.88151	0.613974	0.291569	-12.21483	-12896.82	-12909.03
4995023	0.0219608	0.0166177	0.0135552	1.00302	130556	107065	9.88151	0.613974	0.291569	-12.37143	-12896.96	-12909.33
4995024	0.0219608	0.0166282	0.0135552	1.00302	130556	107065	9.87963	0.612368	0.290187	-13.43165	-12898.98	-12912.41
4995025	0.0219608	0.0166282	0.0137421	1.00304	130540	107065	9.79931	0.612368	0.2929	-14.1073	-12901.89	-12916
4995026	0.0219608	0.0166282	0.0134924	1.00304	130540	107065	9.79931	0.607335	0.2929	-14.42509	-12897.73	-12912.15
4995027	0.0219608	0.0167014	0.0134924	1.00304	130502	107065	9.79931	0.607335	0.2929	-13.65976	-12897.66	-12911.32
4995028	0.0219608	0.0165113	0.0134924	1.00304	130363	107085	9.77342	0.607335	0.2929	-12.61817	-12896.87	-12909.49
4995029	0.0219608	0.0165113	0.0134924	1.00309	130361	107085	9.77894	0.607335	0.292232	-12.29924	-12896.5	-12908.8
4995030	0.0235716	0.0165113	0.0134924	1.00309	130301	107234	9.92464	0.607335	0.292232	-14.9924	-12891.02	-12906.01
4995031	0.0228356	0.0165113	0.0135058	1.00309	130301	107003	9.92464	0.612494	0.293242	-12.80483	-12893.62	-12906.43
4995032	0.0225654	0.0164639	0.0135058	1.00309	130301	107199	9.92464	0.612494	0.293242	-14.10443	-12892.16	-12906.26
4995033	0.0238511	0.0165341	0.0133704	1.00309	130277	107199	9.84677	0.614978	0.294532	-14.83445	-12894.1	-12908.93
4995034	0.0238511	0.0166005	0.0133786	1.00309	130277	107199	9.84677	0.614978	0.293846	-14.78764	-12890.82	-12905.61
4995035	0.0240163	0.0166005	0.0133937	1.00309	130358	107199	9.84677	0.614978	0.293846	-13.11878	-12891.53	-12904.65
4995036	0.0240163	0.0166005	0.0133937	1.00309	130358	107199	9.84677	0.614978	0.29319	-13.29978	-12891.83	-12905.13
4995037	0.0240163	0.0165931	0.0133937	1.00309	130368	107199	9.98353	0.614978	0.29319	-14.10247	-12889.5	-12903.61
4995038	0.0240163	0.0165931	0.0133937	1.00309	130394	107199	9.98353	0.614978	0.29319	-13.68787	-12889.65	-12903.33
4995039	0.0240163	0.0166517	0.0133937	1.00309	130394	107199	9.98353	0.625393	0.29319	-13.80701	-12890.22	-12904.03
4995040	0.0240163	0.0167342	0.0133937	1.00309	130446	107199	9.94135	0.625393	0.29542	-13.66989	-12893.3	-12906.97
4995041	0.0240163	0.0166921	0.0133937	1.00289	130432	107199	9.94135	0.625393	0.294734	-14.4975	-12893.11	-12907.61
4995042	0.0240163	0.0167094	0.0133937	1.00289	130432	107199	9.94135	0.625393	0.294734	-14.12183	-12892.97	-12907.09
4995043	0.0251818	0.0167094	0.0134011	1.00289	130447	107148	9.94881	0.625393	0.294828	-13.31285	-12897.47	-12910.78
4995044	0.0251818	0.0167094	0.0134011	1.00297	130447	107147	9.94881	0.625393	0.295374	-13.11435	-12895.67	-12908.78
4995045	0.0251818	0.0165962	0.0135586	1.00302	130447	107147	9.93935	0.625393	0.295374	-12.4945	-12894.89	-12907.39
4995046	0.0251818	0.0165962	0.0135586	1.00302	130447	107147	9.90838	0.625393	0.295374	-12.81716	-12894.57	-12907.38
4995047	0.0251818	0.0165962	0.0135586	1.00302	130447	107147	9.90838	0.625393	0.295374	-12.81868	-12894.86	-12907.68
4995048	0.0251818	0.0166205	0.0135586	1.00302	130356	107147	9.90838	0.625393	0.295374	-13.6321	-12894.28	-12907.91
4995049	0.0251818	0.0166205	0.0135586	1.00307	130321	107147	9.90838	0.623173	0.294279	-15.14445	-12892.89	-12908.03
4995050	0.0251818	0.0165801	0.0135586	1.00307	130321	107147	9.88287	0.623173	0.29255	-15.80925	-12893.56	-12909.37
4995051	0.0251818	0.0166926	0.0135586	1.00307	130321	107147	9.89875	0.635386	0.29255	-15.39175	-12895.19	-12910.58
4995052	0.0251818	0.0166926	0.0135586	1.00307	130321	107181	9.89875	0.635386	0.29255	-15.41607	-12895.11	-12910.53
4995053	0.0251818	0.0166835	0.0134927	1.00307	130321	107181	9.89875	0.624855	0.29255	-15.53537	-12894.19	-12909.72
4995054	0.0251818	0.0166835	0.0134927	1.00307	130321	107217	9.89875	0.624855	0.29255	-16.16476	-12893.48	-12909.65
4995055	0.0251818	0.0167305	0.0134927	1.00307	130321	107217	9.89875	0.624855	0.292445	-15.62943	-12892.95	-12908.58
4995056	0.0251818	0.0167385	0.0134927	1.00307	130321	107217	9.89875	0.618074	0.292445	-16.24795	-12894.01	-12910.26
4995057	0.0251818	0.0167385	0.0134927	1.00307	130537	107134	9.7475	0.618074	0.292445	-12.99042	-12898.17	-12911.16
4995058	0.0238438	0.0167385	0.0134927	1.00307	130537	107134	9.89392	0.618074	0.292445	-11.96081	-12894.76	-12906.72
4995059	0.0232191	0.0167385	0.0134927	1.0029	130515	107134	9.89392	0.618074	0.292315	-11.87903	-12892.97	-12904.84
4995060	0.0232191	0.0167385	0.0134927	1.00291	130515	107134	9.74671	0.618074	0.293808	-11.12313	-12898.33	-12909.45
4995061	0.0232191	0.0167385	0.013547	1.00291	130372	107134	9.73454	0.618074	0.292381	-14.41058	-12895.04	-12909.45
4995062	0.0232191	0.0167042	0.0135382	1.00291	130372	107134	9.73454	0.618074	0.292381	-12.27342	-12896.14	-12908.41
4995063	0.0232191	0.0167042	0.0135382	1.00308	130372	107134	9.6155	0.618074	0.292285	-12.61959	-12897.95	-12910.57
4995064	0.0232191	0.0165984	0.0136379	1.00308	130372	107134	9.84934	0.618074	0.292285	-13.71645	-12891.59	-12905.3
4995065	0.0232191	0.0165019	0.0136379	1.00308	130372	107134	9.79504	0.618074	0.292285	-13.69575	-12895.98	-12909.67
4995066	0.0232191	0.0165019	0.0136379	1.00308	130372	107134	9.94555	0.618074	0.293221	-13.01646	-12894.39	-12907.41
4995067	0.0239094	0.0165019	0.0136379	1.00308	130372	107037	9.69674	0.618074	0.293221	-12.30612	-12896.6	-12908.9
