# Time	[Srxn1]	
4.8	3.98892	
5.28	4.87969	
5.76	5.85278	
6.24	6.90137	
6.72	8.01855	
7.2	9.19759	
7.68	10.4319	
8.16	11.7154	
8.64	13.042	
9.12	14.4063	
9.6	15.8032	
10.08	17.2278	
10.56	18.6757	
11.04	20.1429	
11.52	21.6257	
12	23.1205	
12.48	24.6244	
12.96	26.1345	
13.44	27.648	
13.92	29.1627	
14.4	30.6763	
14.88	32.1869	
15.36	33.6927	
15.84	35.192	
16.32	36.6833	
16.8	38.1652	
17.28	39.6365	
17.76	41.0961	
18.24	42.543	
18.72	43.9761	
19.2	45.3946	
19.68	46.7977	
20.16	48.1848	
20.64	49.5552	
21.12	50.9083	
21.6	52.2436	
22.08	53.5605	
22.56	54.8587	
23.04	56.1377	
23.52	57.3972	
24	58.6369	
24.48	59.8565	
24.96	61.0557	
25.44	62.2344	
25.92	63.3922	
26.4	64.529	
26.88	65.6445	
27.36	66.7386	
27.84	67.8109	
28.32	68.8607	
28.8	69.8867	
29.28	70.8859	
29.76	71.8525	
30.24	72.7733	
30.72	73.6218	
31.2	74.3487	
31.68	74.8787	
32.16	75.1362	
32.64	75.1024	
33.12	74.836	
33.6	74.4259	
34.08	73.942	
34.56	73.425	
35.04	72.8952	
35.52	72.362	
36	71.8297	
36.48	71.2999	
36.96	70.7735	
37.44	70.2508	
37.92	69.732	
38.4	69.217	
38.88	68.7059	
39.36	68.1986	
39.84	67.6951	
40.32	67.1954	
40.8	66.6995	
41.28	66.2074	
41.76	65.7189	
42.24	65.2342	
42.72	64.753	
43.2	64.2756	
43.68	63.8017	
44.16	63.3314	
44.64	62.8646	
45.12	62.4013	
45.6	61.9416	
46.08	61.4853	
46.56	61.0325	
47.04	60.583	
47.52	60.137	
48	59.6943	
nan	nan	
0	0	
0.48	0.0184491	
0.96	0.344065	
1.44	0.517597	
1.92	0.736793	
2.4	1.06017	
2.88	1.49629	
3.36	2.04737	
3.84	2.71202	
4.32	3.48635	
4.8	4.36483	
5.28	5.34083	
5.76	6.40713	
6.24	7.55624	
6.72	8.78059	
7.2	10.0728	
7.68	11.4257	
8.16	12.8324	
8.64	14.2865	
9.12	15.7819	
9.6	17.313	
10.08	18.8746	
10.56	20.4617	
11.04	22.07	
11.52	23.6954	
12	25.3341	
12.48	26.9827	
12.96	28.638	
13.44	30.2971	
13.92	31.9575	
14.4	33.6168	
14.88	35.2728	
15.36	36.9234	
15.84	38.567	
16.32	40.2018	
16.8	41.8263	
17.28	43.4392	
17.76	45.0393	
18.24	46.6253	
18.72	48.1963	
19.2	49.7513	
19.68	51.2895	
20.16	52.8101	
20.64	54.3123	
21.12	55.7956	
21.6	57.2593	
22.08	58.7029	
22.56	60.126	
23.04	61.5281	
23.52	62.9088	
24	64.2677	
24.48	65.6046	
24.96	66.9192	
25.44	68.2112	
25.92	69.4803	
26.4	70.7264	
26.88	71.9493	
27.36	73.1486	
27.84	74.324	
28.32	75.4747	
28.8	76.5992	
29.28	77.6946	
29.76	78.7539	
30.24	79.7632	
30.72	80.6932	
31.2	81.4896	
31.68	82.0702	
32.16	82.3522	
32.64	82.3144	
33.12	82.0216	
33.6	81.5712	
34.08	81.0398	
34.56	80.4722	
35.04	79.8905	
35.52	79.3051	
36	78.7206	
36.48	78.1389	
36.96	77.561	
37.44	76.9871	
37.92	76.4175	
38.4	75.8521	
38.88	75.2909	
39.36	74.7339	
39.84	74.1812	
40.32	73.6326	
40.8	73.0881	
41.28	72.5478	
41.76	72.0115	
42.24	71.4793	
42.72	70.9511	
43.2	70.4268	
43.68	69.9066	
44.16	69.3902	
44.64	68.8778	
45.12	68.3692	
45.6	67.8644	
46.08	67.3634	
46.56	66.8663	
47.04	66.3728	
47.52	65.8831	
48	65.3971	
nan	nan	
0	0	
0.48	0.0191226	
0.96	0.372522	
1.44	0.560427	
1.92	0.798029	
2.4	1.14902	
2.88	1.6227	
3.36	2.22149	
3.84	2.94387	
4.32	3.78563	
4.8	4.74073	
5.28	5.80196	
5.76	6.96148	
6.24	8.2111	
6.72	9.54262	
7.2	10.948	
7.68	12.4194	
8.16	13.9493	
8.64	15.5309	
9.12	17.1574	
9.6	18.8228	
10.08	20.5213	
10.56	22.2477	
11.04	23.9971	
11.52	25.7651	
12	27.5476	
12.48	29.3408	
12.96	31.1414	
13.44	32.9462	
13.92	34.7523	
14.4	36.5572	
14.88	38.3586	
15.36	40.1541	
15.84	41.9419	
16.32	43.7202	
16.8	45.4874	
17.28	47.2419	
17.76	48.9824	
18.24	50.7077	
18.72	52.4166	
19.2	54.1081	
19.68	55.7813	
20.16	57.4353	
20.64	59.0694	
21.12	60.6829	
21.6	62.275	
22.08	63.8454	
22.56	65.3934	
23.04	66.9185	
23.52	68.4204	
24	69.8986	
24.48	71.3528	
24.96	72.7827	
25.44	74.188	
25.92	75.5685	
26.4	76.9239	
26.88	78.254	
27.36	79.5585	
27.84	80.837	
28.32	82.0886	
28.8	83.3118	
29.28	84.5031	
29.76	85.6554	
30.24	86.7532	
30.72	87.7646	
31.2	88.6309	
31.68	89.2622	
32.16	89.5683	
32.64	89.5267	
33.12	89.2074	
33.6	88.7167	
34.08	88.1379	
34.56	87.5196	
35.04	86.8861	
35.52	86.2486	
36	85.6119	
36.48	84.9785	
36.96	84.349	
37.44	83.724	
37.92	83.1036	
38.4	82.4878	
38.88	81.8766	
39.36	81.27	
39.84	80.6679	
40.32	80.0704	
40.8	79.4774	
41.28	78.8889	
41.76	78.3048	
42.24	77.7251	
42.72	77.1498	
43.2	76.5789	
43.68	76.0122	
44.16	75.4498	
44.64	74.8916	
45.12	74.3377	
45.6	73.7879	
46.08	73.2423	
46.56	72.7008	
47.04	72.1634	
47.52	71.63	
48	71.1007	
nan	nan	
0	0	
0.48	0.0197961	
0.96	0.40098	
1.44	0.603255	
1.92	0.859267	
2.4	1.23786	
2.88	1.74911	
3.36	2.39561	
3.84	3.17574	
4.32	4.08492	
4.8	5.11664	
5.28	6.26311	
5.76	7.51583	
6.24	8.86597	
6.72	10.3047	
7.2	11.8232	
7.68	13.4131	
8.16	15.0664	
8.64	16.7754	
9.12	18.533	
9.6	20.3327	
10.08	22.1682	
10.56	24.0338	
11.04	25.9243	
11.52	27.8349	
12	29.7612	
12.48	31.6991	
12.96	33.6449	
13.44	35.5953	
13.92	37.5472	
14.4	39.4978	
14.88	41.4444	
15.36	43.3849	
15.84	45.317	
16.32	47.2388	
16.8	49.1485	
17.28	51.0446	
17.76	52.9256	
18.24	54.7901	
18.72	56.6369	
19.2	58.4649	
19.68	60.2731	
20.16	62.0606	
20.64	63.8265	
21.12	65.5702	
21.6	67.2908	
22.08	68.9879	
22.56	70.6607	
23.04	72.3089	
23.52	73.9319	
24	75.5293	
24.48	77.1009	
24.96	78.6461	
25.44	80.1648	
25.92	81.6566	
26.4	83.1214	
26.88	84.5588	
27.36	85.9684	
27.84	87.35	
28.32	88.7025	
28.8	90.0243	
29.28	91.3117	
29.76	92.5569	
30.24	93.7431	
30.72	94.836	
31.2	95.772	
31.68	96.4539	
32.16	96.7843	
32.64	96.7388	
33.12	96.3931	
33.6	95.8621	
34.08	95.2359	
34.56	94.5669	
35.04	93.8815	
35.52	93.1917	
36	92.503	
36.48	91.8177	
36.96	91.1368	
37.44	90.4606	
37.92	89.7894	
38.4	89.1231	
38.88	88.4619	
39.36	87.8056	
39.84	87.1543	
40.32	86.5079	
40.8	85.8663	
41.28	85.2296	
41.76	84.5977	
42.24	83.9706	
42.72	83.3482	
43.2	82.7305	
43.68	82.1174	
44.16	81.509	
44.64	80.9051	
45.12	80.3058	
45.6	79.7111	
46.08	79.1208	
46.56	78.5349	
47.04	77.9535	
47.52	77.3765	
48	76.8038	
nan	nan	
48	76.8038	
